place,competitionId,competition,country,startDate,endDate,partScore,participationScorePlace,resultScore,resultScorePlace,competitionScore,competitionUrl
152,469180,"Bordeaux Meeting National D2, Bordeaux",FRA,04 JUL 2008,04 JUL 2008,160,157,73689,151,73849,https://worldathletics.org/records/competition-performance-rankings/ranking/469180
153,468752,"Birmingham British Athletics League, Birmingham",GBR,08 JUN 2008,08 JUN 2008,130,162,73594,153,73724,https://worldathletics.org/records/competition-performance-rankings/ranking/468752
154,469864,"Bhopal Asian All-Star Meet, Bhopal",IND,18 SEP 2008,18 SEP 2008,190,150,73418,155,73608,https://worldathletics.org/records/competition-performance-rankings/ranking/469864
155,468446,"Loughborough Invitational, Loughborough",GBR,18 MAY 2008,18 MAY 2008,45,186,73503,154,73548,https://worldathletics.org/records/competition-performance-rankings/ranking/468446
156,469865,"Tucson Jim Click Shootout, Tucson, AZ",USA,05 APR 2008,05 APR 2008,40,188,73361,156,73401,https://worldathletics.org/records/competition-performance-rankings/ranking/469865
157,468444,"Palafrugell Míting Internacional d ‘Atletisme, Palafrugell",ESP,24 MAY 2008,24 MAY 2008,115,164,73209,157,73324,https://worldathletics.org/records/competition-performance-rankings/ranking/468444
158,468351,"Villeneuve d'Ascq French Club Championships, Villeneuve d'Ascq",FRA,18 MAY 2008,18 MAY 2008,210,149,73112,158,73322,https://worldathletics.org/records/competition-performance-rankings/ranking/468351
159,471743,"Eton UK Challenge Final, Eton",GBR,09 AUG 2008,09 AUG 2008,215,147,73065,160,73280,https://worldathletics.org/records/competition-performance-rankings/ranking/471743
160,469302,"Lahti 4Athletics GP, Lahti",FIN,09 JUL 2008,09 JUL 2008,400,122,72877,164,73277,https://worldathletics.org/records/competition-performance-rankings/ranking/469302
161,467799,"Long Beach State Invitational, Long Beach, CA",USA,19 APR 2008,19 APR 2008,165,156,73085,159,73250,https://worldathletics.org/records/competition-performance-rankings/ranking/467799
162,469114,"Avilés Campeonato Espaňa Federaciones, Avilés",ESP,28 JUN 2008,28 JUN 2008,305,133,72937,162,73242,https://worldathletics.org/records/competition-performance-rankings/ranking/469114
163,468179,"Chapel Hill Nike UNC Elite Meet, Chapel Hill, NC",USA,17 MAY 2008,17 MAY 2008,70,180,73012,161,73082,https://worldathletics.org/records/competition-performance-rankings/ranking/468179
164,467651,"Austin Texas Twilight, Austin, TX",USA,19 APR 2008,19 APR 2008,90,168,72928,163,73018,https://worldathletics.org/records/competition-performance-rankings/ranking/467651
165,468764,"Castellón Spanish Club Championships, Castellón",ESP,07 JUN 2008,07 JUN 2008,275,136,72699,165,72974,https://worldathletics.org/records/competition-performance-rankings/ranking/468764
166,467384,"Claremont Pomona-Pitzer Invitational, Claremont, CA",USA,05 APR 2008,05 APR 2008,110,165,72690,166,72800,https://worldathletics.org/records/competition-performance-rankings/ranking/467384
167,467718,"Norman Sooner Open, Norman, OK",USA,26 APR 2008,26 APR 2008,80,174,72612,167,72692,https://worldathletics.org/records/competition-performance-rankings/ranking/467718
168,468011,"Hoorn Flynth Recordwedstrijden, Hoorn",NED,10 MAY 2008,10 MAY 2008,285,135,72391,171,72676,https://worldathletics.org/records/competition-performance-rankings/ranking/468011
169,469072,"Hanoi Asian Grand Prix, Hanoi",VIE,30 JUN 2008,30 JUN 2008,415,121,72246,174,72661,https://worldathletics.org/records/competition-performance-rankings/ranking/469072
170,472320,"Melbourne Zatopek Classic, Melbourne",AUS,11 DEC 2008,11 DEC 2008,80,174,72484,168,72564,https://worldathletics.org/records/competition-performance-rankings/ranking/472320
171,467460,"Eugene Pepsi Team Invitational, Eugene, OR",USA,05 APR 2008,05 APR 2008,45,186,72413,169,72458,https://worldathletics.org/records/competition-performance-rankings/ranking/467460
172,467089,"Los Angeles USC Trojan Invitational, Los Angeles, CA",USA,22 MAR 2008,22 MAR 2008,20,191,72406,170,72426,https://worldathletics.org/records/competition-performance-rankings/ranking/467089
173,469540,"Bloomington Billy Hayes Invitational, Bloomington, IN",USA,09 MAY 2008,09 MAY 2008,5,193,72364,172,72369,https://worldathletics.org/records/competition-performance-rankings/ranking/469540
174,467218,"Sacramento Nike Elite Invitational, Sacramento, CA",USA,29 MAR 2008,29 MAR 2008,90,168,72264,173,72354,https://worldathletics.org/records/competition-performance-rankings/ranking/467218
175,467098,"Austin Texas Invitational, Austin, TX",USA,22 MAR 2008,22 MAR 2008,90,168,72231,177,72321,https://worldathletics.org/records/competition-performance-rankings/ranking/467098
176,469528,Nembro,ITA,23 JUL 2008,23 JUL 2008,75,178,72242,175,72317,https://worldathletics.org/records/competition-performance-rankings/ranking/469528
177,467948,"Norman Sooner Twilight, Norman, OK",USA,10 MAY 2008,10 MAY 2008,50,185,72242,175,72292,https://worldathletics.org/records/competition-performance-rankings/ranking/467948
178,368087,"Eindhoven Open, Eindhoven",NED,26 JUL 2008,26 JUL 2008,215,147,71694,178,71909,https://worldathletics.org/records/competition-performance-rankings/ranking/368087
179,470843,"Crétiel Meeting de Reference Selection, Créteil",FRA,21 JUN 2008,21 JUN 2008,15,192,71683,179,71698,https://worldathletics.org/records/competition-performance-rankings/ranking/470843
180,467243,"El Paso Springtime Invitational, El Paso, TX",USA,29 MAR 2008,29 MAR 2008,70,180,71534,180,71604,https://worldathletics.org/records/competition-performance-rankings/ranking/467243
181,469013,"Birmingham UK Women's League, Birmingham",GBR,07 JUN 2008,07 JUN 2008,75,178,71448,181,71523,https://worldathletics.org/records/competition-performance-rankings/ranking/469013
182,471745,"Hendon British Athletics League, Hendon",GBR,02 AUG 2008,02 AUG 2008,175,154,71267,183,71442,https://worldathletics.org/records/competition-performance-rankings/ranking/471745
183,472085,"Eton British Athletics League, Eton",GBR,05 JUL 2008,05 JUL 2008,90,168,71307,182,71397,https://worldathletics.org/records/competition-performance-rankings/ranking/472085
184,467577,"Ibirapuera Torneio FPA, Ibirapuera",BRA,15 MAR 2008,15 MAR 2008,270,137,71072,184,71342,https://worldathletics.org/records/competition-performance-rankings/ranking/467577
185,468312,"Tucson Double Dual Meet, Tucson, AZ",USA,03 MAY 2008,03 MAY 2008,90,168,70886,186,70976,https://worldathletics.org/records/competition-performance-rankings/ranking/468312
186,468083,"Ypsilanti EMU Twilight, Ypsilanti, MI",USA,19 APR 2008,19 APR 2008,0,,70914,185,70914,https://worldathletics.org/records/competition-performance-rankings/ranking/468083
187,468120,"Durham Duke Twilight, Durham, NC",USA,04 MAY 2008,04 MAY 2008,55,183,70638,187,70693,https://worldathletics.org/records/competition-performance-rankings/ranking/468120
188,471747,"Hendon UK Women's League, Hendon",GBR,02 AUG 2008,02 AUG 2008,80,174,70381,188,70461,https://worldathletics.org/records/competition-performance-rankings/ranking/471747
189,471744,"Hendon British Athletics League, Hendon",GBR,16 AUG 2008,16 AUG 2008,155,160,70075,189,70230,https://worldathletics.org/records/competition-performance-rankings/ranking/471744
190,467027,"Walnut Ben Brown Invitational, Walnut, CA",USA,08 MAR 2008,08 MAR 2008,65,182,69960,190,70025,https://worldathletics.org/records/competition-performance-rankings/ranking/467027
191,472502,"Derby Inter Territorial Match, Derby",GBR,10 AUG 2008,10 AUG 2008,25,189,69676,191,69701,https://worldathletics.org/records/competition-performance-rankings/ranking/472502
192,468783,"Duisburg Westdeutsche Meisterschaften, Duisburg",GER,31 MAY 2008,31 MAY 2008,55,183,69463,192,69518,https://worldathletics.org/records/competition-performance-rankings/ranking/468783
193,468310,"Boise Bronco Twilight, Boise, ID",USA,02 MAY 2008,02 MAY 2008,5,193,68143,193,68148,https://worldathletics.org/records/competition-performance-rankings/ranking/468310
194,469885,"Litomsyl CZE-HUN-SLO U23 Match, Litomyšl",CZE,20 SEP 2008,20 SEP 2008,80,174,67535,194,67615,https://worldathletics.org/records/competition-performance-rankings/ranking/469885
195,469601,Chiuro,ITA,06 SEP 2008,06 SEP 2008,0,,65579,195,65579,https://worldathletics.org/records/competition-performance-rankings/ranking/469601
196,469605,Plzeň,CZE,06 SEP 2008,06 SEP 2008,25,189,64468,196,64493,https://worldathletics.org/records/competition-performance-rankings/ranking/469605
