place,competitionId,competition,country,startDate,endDate,partScore,participationScorePlace,resultScore,resultScorePlace,competitionScore,competitionUrl
156,451776,"Bloomington Billy Hayes Invitational, Bloomington, IN",USA,11 MAY 2003,11 MAY 2003,30,172,72431,155,72461,https://worldathletics.org/records/competition-performance-rankings/ranking/451776
157,428310,"Reunión Internacional de Atletismo Villa De Bilbao, Bilbao",ESP,21 JUN 2003,21 JUN 2003,120,155,72325,157,72445,https://worldathletics.org/records/competition-performance-rankings/ranking/428310
158,412395,"Bedford BAL Golden Jubilee Cup Final, Bedford",GBR,16 AUG 2003,16 AUG 2003,190,145,72013,159,72203,https://worldathletics.org/records/competition-performance-rankings/ranking/412395
159,454982,"Emporia ESU Twilight, Emporia, KS",USA,09 MAY 2003,09 MAY 2003,100,162,72087,158,72187,https://worldathletics.org/records/competition-performance-rankings/ranking/454982
160,368292,"Colombo Asian Grand Prix, Colombo",SRI,01 JUN 2003,01 JUN 2003,155,150,71955,161,72110,https://worldathletics.org/records/competition-performance-rankings/ranking/368292
161,395032,"Debrecen Int. U23 Match, Debrecen",HUN,05 JUL 2003,05 JUL 2003,150,152,71957,160,72107,https://worldathletics.org/records/competition-performance-rankings/ranking/395032
162,368658,"Velenje Slovenian Club Championships, Velenje",SLO,07 JUN 2003,07 JUN 2003,165,148,71916,162,72081,https://worldathletics.org/records/competition-performance-rankings/ranking/368658
163,455075,"Eugene Pepsi Team Invitational, Eugene, OR",USA,12 APR 2003,12 APR 2003,40,170,71720,163,71760,https://worldathletics.org/records/competition-performance-rankings/ranking/455075
164,463361,"Sacramento Golden West Invitational, Sacramento, CA",USA,15 JUN 2003,15 JUN 2003,20,173,71708,164,71728,https://worldathletics.org/records/competition-performance-rankings/ranking/463361
165,450652,"Athens Spec Towns Invitational, Athens, GA",USA,29 MAR 2003,29 MAR 2003,15,174,71244,165,71259,https://worldathletics.org/records/competition-performance-rankings/ranking/450652
166,379600,"Lisse Ter Specke Bokaal, Lisse",NED,10 MAY 2003,10 MAY 2003,130,154,71006,167,71136,https://worldathletics.org/records/competition-performance-rankings/ranking/379600
167,453068,"Charlotte Invitational, Charlotte, NC",USA,12 APR 2003,12 APR 2003,40,170,71094,166,71134,https://worldathletics.org/records/competition-performance-rankings/ranking/453068
168,455887,"Gainesville Florida Relays Invitational, Gainesville, FL",USA,29 MAR 2003,29 MAR 2003,230,140,70858,169,71088,https://worldathletics.org/records/competition-performance-rankings/ranking/455887
169,444369,"Bern Swiss Meeting, Bern",SUI,28 JUN 2003,28 JUN 2003,135,153,70859,168,70994,https://worldathletics.org/records/competition-performance-rankings/ranking/444369
170,453928,"Columbus Jesse Owens Track Classic, Columbus, OH",USA,03 MAY 2003,03 MAY 2003,100,162,70511,170,70611,https://worldathletics.org/records/competition-performance-rankings/ranking/453928
171,380858,"Réduit Air Mauritius International Meet, Réduit",MRI,13 APR 2003,13 APR 2003,360,118,69070,171,69430,https://worldathletics.org/records/competition-performance-rankings/ranking/380858
172,426781,Mataró,ESP,22 JUL 2003,22 JUL 2003,80,165,68931,172,69011,https://worldathletics.org/records/competition-performance-rankings/ranking/426781
173,431979,"Čakovec CRO-CZE-HUN-SLO Junior Match, Čakovec",CRO,28 JUN 2003,28 JUN 2003,5,175,68805,173,68810,https://worldathletics.org/records/competition-performance-rankings/ranking/431979
174,430766,"Liberec Czech Club Championships, Liberec",CZE,07 SEP 2003,07 SEP 2003,110,159,66668,174,66778,https://worldathletics.org/records/competition-performance-rankings/ranking/430766
175,448033,"Västeras Swedish Club Championships, Västerås",SWE,10 JUL 2003,10 JUL 2003,380,115,63561,175,63941,https://worldathletics.org/records/competition-performance-rankings/ranking/448033
