place,competitionId,competition,country,startDate,endDate,partScore,participationScorePlace,resultScore,resultScorePlace,competitionScore,competitionUrl
528,619667,"2023 National University Athletics Opens, Banqiao Stadium, New Taipei City",TPE,29 MAR 2023,30 MAR 2023,5,700,68574,527,68579,https://worldathletics.org/records/competition-performance-rankings/ranking/619667
529,619404,"Hong Kong Athletics Series, Wan Chai Sports Ground, Hong Kong",HKG,01 APR 2023,02 APR 2023,0,,68567,528,68567,https://worldathletics.org/records/competition-performance-rankings/ranking/619404
530,621295,"Warszawska Liga Lekkoatletyczna, Stadion Zygmunta Szelesta, Warszawa",POL,04 JUN 2023,04 JUN 2023,25,541,68444,531,68469,https://worldathletics.org/records/competition-performance-rankings/ranking/621295
531,621924,"Valencia Championships, Estadi Olímpic Camilo Cano, La Nucia",ESP,17 JUN 2023,17 JUN 2023,0,,68466,530,68466,https://worldathletics.org/records/competition-performance-rankings/ranking/621924
532,620410,"Old Boys - Frühlingsmeeting mit Hürdencup, Stadion Schützenmatte, Basel",SUI,13 MAY 2023,13 MAY 2023,135,279,68280,537,68415,https://worldathletics.org/records/competition-performance-rankings/ranking/620410
533,622577,"3rd AFN Golden League, MKO Abiola National Stadium, Abuja",NGR,26 MAY 2023,27 MAY 2023,5,700,68391,532,68396,https://worldathletics.org/records/competition-performance-rankings/ranking/622577
534,624401,"2023 National Middle School Athletics Championships, Tainan National Stadium, Tainan",TPE,01 NOV 2023,04 NOV 2023,0,,68390,533,68390,https://worldathletics.org/records/competition-performance-rankings/ranking/624401
535,618192,"Youngster Goldsmith National Athletic Classic, National Stadium, Kingston",JAM,04 FEB 2023,04 FEB 2023,10,646,68370,534,68380,https://worldathletics.org/records/competition-performance-rankings/ranking/618192
536,620656,"Ludwig-Jall-Sportfest, Dantestadion, München",GER,20 MAY 2023,20 MAY 2023,50,447,68323,536,68373,https://worldathletics.org/records/competition-performance-rankings/ranking/620656
537,620728,"Championnat de France des clubs N1B Poule B, Stade Roger Serzian, Belfort",FRA,21 MAY 2023,21 MAY 2023,5,700,68362,535,68367,https://worldathletics.org/records/competition-performance-rankings/ranking/620728
538,622766,"BW Leichtathletik Finals, Waldstadion, Walldorf",GER,15 JUL 2023,16 JUL 2023,65,406,68236,540,68301,https://worldathletics.org/records/competition-performance-rankings/ranking/622766
539,621342,"Midland Counties Senior & Under 20 Ch., Pingles Stadium, Nuneaton",GBR,03 JUN 2023,04 JUN 2023,30,514,68260,539,68290,https://worldathletics.org/records/competition-performance-rankings/ranking/621342
540,620966,"2. kolo I. ligy skupina A, Atletický stadion Slavia Praha, Praha",CZE,27 MAY 2023,27 MAY 2023,0,,68261,538,68261,https://worldathletics.org/records/competition-performance-rankings/ranking/620966
541,620085,"USD tune up, USD Lillibridge Track Complex, Vermillion, SD",USA,05 MAY 2023,05 MAY 2023,145,262,68108,546,68253,https://worldathletics.org/records/competition-performance-rankings/ranking/620085
542,623886,"Meeting Juan Carlos Dyrzka, Pista de Atletismo Justo Román, Mar del Plata",ARG,03 OCT 2023,03 OCT 2023,145,262,68098,547,68243,https://worldathletics.org/records/competition-performance-rankings/ranking/623886
543,622625,"Aluemestaruuskilpailu, Urheilukeskus, Lahti",FIN,11 JUL 2023,12 JUL 2023,45,457,68169,542,68214,https://worldathletics.org/records/competition-performance-rankings/ranking/622625
544,622358,"Grand Prix de Ecuador, Quito",ECU,01 JUL 2023,01 JUL 2023,100,333,68113,545,68213,https://worldathletics.org/records/competition-performance-rankings/ranking/622358
545,624930,"UAAP Athletic Championships, Philsport Track Oval, Pasig",PHI,22 NOV 2023,26 NOV 2023,0,,68200,541,68200,https://worldathletics.org/records/competition-performance-rankings/ranking/624930
546,622366,"Nationales Nachwuchsmeeting, Stadion Wankdorf, Bern",SUI,01 JUL 2023,01 JUL 2023,0,,68148,543,68148,https://worldathletics.org/records/competition-performance-rankings/ranking/622366
547,621642,"Israeli League Cup, Hadar Yosef Stadium, Tel Aviv",ISR,10 JUN 2023,11 JUN 2023,0,,68144,544,68144,https://worldathletics.org/records/competition-performance-rankings/ranking/621642
548,622418,"34. Mednarodni miting Novo mesto 2023, Stadion Portoval, Novo Mesto",SLO,04 JUL 2023,04 JUL 2023,140,272,67997,550,68137,https://worldathletics.org/records/competition-performance-rankings/ranking/622418
549,618970,"Queen's/Grace Jackson Track Meet, National Stadium, Kingston",JAM,28 JAN 2023,28 JAN 2023,170,243,67916,555,68086,https://worldathletics.org/records/competition-performance-rankings/ranking/618970
550,619686,"Al Owens Classic, Laker Stadium, Allendale, MI",USA,21 APR 2023,21 APR 2023,30,514,68021,548,68051,https://worldathletics.org/records/competition-performance-rankings/ranking/619686
551,620196,"Spanish Clubs Championships Division Honor Liga Iberdrola - Match 3, Estadio Los Pajaritos, Soria",ESP,06 MAY 2023,06 MAY 2023,35,495,67996,551,68031,https://worldathletics.org/records/competition-performance-rankings/ranking/620196
552,623289,"England Athletics U15/U17 Open Championships Incorporating Age Group Para Championships, Alexander Stadium, Birmingham",GBR,26 AUG 2023,27 AUG 2023,0,,68002,549,68002,https://worldathletics.org/records/competition-performance-rankings/ranking/623289
553,620395,"Nationales Leichtathletik-Meeting Hannover, Erika-Fisch-Stadion, Hannover",GER,13 MAY 2023,13 MAY 2023,60,418,67937,554,67997,https://worldathletics.org/records/competition-performance-rankings/ranking/620395
554,621962,"Championnats de Bretagne individuels, Stade de Kercado, Vannes",FRA,10 JUN 2023,11 JUN 2023,10,646,67960,552,67970,https://worldathletics.org/records/competition-performance-rankings/ranking/621962
555,619220,"Shocker Spring Invitational, Cessna Stadium, Wichita, KS",USA,24 MAR 2023,25 MAR 2023,0,,67960,552,67960,https://worldathletics.org/records/competition-performance-rankings/ranking/619220
556,620389,"Dinamo Zrinjevac International Meeting, Sports Park Mladost, Zagreb",CRO,13 MAY 2023,13 MAY 2023,75,375,67872,557,67947,https://worldathletics.org/records/competition-performance-rankings/ranking/620389
557,620496,"Calgary Spring Challenge, Foothills Athletic Park, Calgary",CAN,13 MAY 2023,14 MAY 2023,10,646,67904,556,67914,https://worldathletics.org/records/competition-performance-rankings/ranking/620496
558,622480,"EAP - Malta International Meet, Marsa Athletics Track, Marsa",MLT,08 JUL 2023,08 JUL 2023,100,333,67786,559,67886,https://worldathletics.org/records/competition-performance-rankings/ranking/622480
559,619459,"Grand Prix International de Douala, Stade de la Réunification de Bepanda, Douala",CMR,26 MAR 2023,26 MAR 2023,115,315,67758,560,67873,https://worldathletics.org/records/competition-performance-rankings/ranking/619459
560,630140,"All Island Schools Games, Sugathadasa Stadium, Colombo",SRI,23 NOV 2023,27 NOV 2023,0,,67823,558,67823,https://worldathletics.org/records/competition-performance-rankings/ranking/630140
561,620820,"Greek Club Championships Group 2, Kaftanzoglio Stadium, Thessaloniki",GRE,13 MAY 2023,14 MAY 2023,125,295,67653,568,67778,https://worldathletics.org/records/competition-performance-rankings/ranking/620820
562,621982,"MVA HP#2, CVEATC, Chula Vista, CA",USA,28 MAY 2023,28 MAY 2023,220,223,67544,573,67764,https://worldathletics.org/records/competition-performance-rankings/ranking/621982
563,618960,"Second Qualifying for Athletics-LAI, Pista UAGM, Gurabo",PUR,10 MAR 2023,11 MAR 2023,25,541,67729,563,67754,https://worldathletics.org/records/competition-performance-rankings/ranking/618960
564,620549,"Meeting National de Seine et Marne, Stade Philippe Mahut, Fontainebleau",FRA,12 MAY 2023,12 MAY 2023,85,355,67664,567,67749,https://worldathletics.org/records/competition-performance-rankings/ranking/620549
565,621910,"Meeting National à thème de Saint-Egrève, Stade Jean Balestas, St-Egreve",FRA,18 JUN 2023,18 JUN 2023,10,646,67731,562,67741,https://worldathletics.org/records/competition-performance-rankings/ranking/621910
566,622051,"3. kolo I. ligy, skupina A, Sportovní areál Na Lukách, Vlašim",CZE,24 JUN 2023,24 JUN 2023,0,,67733,561,67733,https://worldathletics.org/records/competition-performance-rankings/ranking/622051
567,623682,"30. midsommar - Charlottenburger-Mittsommernacht, Mommsenstadion, Berlin",GER,30 JUL 2023,30 JUL 2023,95,342,67621,570,67716,https://worldathletics.org/records/competition-performance-rankings/ranking/623682
568,620830,"Greek Club Championships Group 6, Agios Kosmas Training Center, Elliniko, Athina",GRE,13 MAY 2023,14 MAY 2023,85,355,67624,569,67709,https://worldathletics.org/records/competition-performance-rankings/ranking/620830
569,622087,"Croatian U20 Championships, Stadion SRC Mladost, Čakovec",CRO,24 JUN 2023,25 JUN 2023,10,646,67695,565,67705,https://worldathletics.org/records/competition-performance-rankings/ranking/622087
569,623543,"Belgian U23 Championships, Piste Olympique Adeps de Jambes, Jambes",BEL,10 SEP 2023,10 SEP 2023,5,700,67700,564,67705,https://worldathletics.org/records/competition-performance-rankings/ranking/623543
571,622045,"3. kolo I. ligy, skupina C, Stadion TJ Lokomotiva Olomouc,, Olomouc",CZE,24 JUN 2023,24 JUN 2023,0,,67673,566,67673,https://worldathletics.org/records/competition-performance-rankings/ranking/622045
572,620205,"BVV A.C. M+V Ere-afdeling, Gerard Bontinckstadion, Sint-Niklaas",BEL,07 MAY 2023,07 MAY 2023,70,390,67572,571,67642,https://worldathletics.org/records/competition-performance-rankings/ranking/620205
573,622149,"Régionaux individuels, Stade Gillardeaux, Avignon",FRA,24 JUN 2023,25 JUN 2023,30,514,67539,574,67569,https://worldathletics.org/records/competition-performance-rankings/ranking/622149
574,622374,"Championnats OCC, Stadium Municipal, Albi",FRA,01 JUL 2023,02 JUL 2023,0,,67567,572,67567,https://worldathletics.org/records/competition-performance-rankings/ranking/622374
575,621016,"Meeting der krummen Strecken, Schönbuchstadion, Pliezhausen",GER,14 MAY 2023,14 MAY 2023,165,246,67399,578,67564,https://worldathletics.org/records/competition-performance-rankings/ranking/621016
576,622341,"Aita- ja pikajuoksukarnevaalit, Oinaalan urheilukenttä, Jämsänkoski",FIN,29 JUN 2023,02 JUL 2023,5,700,67528,575,67533,https://worldathletics.org/records/competition-performance-rankings/ranking/622341
577,620777,"Grand Prix Sudamericano Ciudad de Santiago, San Carlos de Apoquindo, Santiago de Chile",CHI,21 MAY 2023,21 MAY 2023,185,236,67327,580,67512,https://worldathletics.org/records/competition-performance-rankings/ranking/620777
578,621645,"Lagos Athletics Series League, Yabatech Sport Complex, Lagos",NGR,01 JUN 2023,01 JUN 2023,10,646,67455,577,67465,https://worldathletics.org/records/competition-performance-rankings/ranking/621645
579,621707,"10. Thuner Athletics Night, Stadion Lachen, Thun",SUI,14 JUN 2023,14 JUN 2023,0,,67462,576,67462,https://worldathletics.org/records/competition-performance-rankings/ranking/621707
580,619121,"Indian Grand Prix, LNCPE, Trivandrum",IND,20 MAR 2023,20 MAR 2023,70,390,67351,579,67421,https://worldathletics.org/records/competition-performance-rankings/ranking/619121
581,619538,"Third Qualifying for Athletics-LAI, Pista Luis F. Sambolin, San Germán",PUR,14 APR 2023,15 APR 2023,25,541,67303,581,67328,https://worldathletics.org/records/competition-performance-rankings/ranking/619538
582,622335,"Slovenian U23 Championships, Športni park, Nova Gorica",SLO,01 JUL 2023,02 JUL 2023,25,541,67291,584,67316,https://worldathletics.org/records/competition-performance-rankings/ranking/622335
583,621355,"Mexican U20 Championships, Centro Deportivo Olímpico Mexicano, Ciudad de México",MEX,03 JUN 2023,04 JUN 2023,0,,67297,582,67297,https://worldathletics.org/records/competition-performance-rankings/ranking/621355
584,621366,"Olympic Trial, Atıcılar Atletizm Sahası, Bursa",TUR,03 JUN 2023,04 JUN 2023,0,,67295,583,67295,https://worldathletics.org/records/competition-performance-rankings/ranking/621366
585,621570,"Tjalvelekene, Bislett Stadion, Oslo",NOR,03 JUN 2023,04 JUN 2023,0,,67278,585,67278,https://worldathletics.org/records/competition-performance-rankings/ranking/621570
586,617749,"Denise Boyd Shield, QSAC State Athletics Facility, Nathan, Brisbane",AUS,21 JAN 2023,21 JAN 2023,25,541,67222,588,67247,https://worldathletics.org/records/competition-performance-rankings/ranking/617749
587,623632,"Slovak Team Championships, Štadión SNP, Banská Bystrica",SVK,16 SEP 2023,16 SEP 2023,80,364,67166,592,67246,https://worldathletics.org/records/competition-performance-rankings/ranking/623632
588,621090,"Pfingstsportfest - The Berlin Meeting, Stadion Lichterfelde, Berlin",GER,27 MAY 2023,28 MAY 2023,0,,67240,586,67240,https://worldathletics.org/records/competition-performance-rankings/ranking/621090
589,622631,"Natwest International Island Games 2023, Footes Lane, St. Peter Port",GBR,09 JUL 2023,14 JUL 2023,40,473,67194,590,67234,https://worldathletics.org/records/competition-performance-rankings/ranking/622631
590,622726,"SIAB Schools International T&F Competition, Grangemouth Sports Stadium, Grangemouth",GBR,15 JUL 2023,15 JUL 2023,0,,67223,587,67223,https://worldathletics.org/records/competition-performance-rankings/ranking/622726
591,622161,"Spanish U18 Championships by Regional Federations, CTD Adarraga, Logrono",ESP,24 JUN 2023,24 JUN 2023,0,,67219,589,67219,https://worldathletics.org/records/competition-performance-rankings/ranking/622161
592,618310,"I Prueba de confrontación, Estadio Panamericano, La Habana",CUB,10 FEB 2023,11 FEB 2023,135,279,67061,599,67196,https://worldathletics.org/records/competition-performance-rankings/ranking/618310
593,618928,"UCSB Invite, Pauley Track & Field Complex UC Santa Barbara, Goleta, CA",USA,10 MAR 2023,10 MAR 2023,0,,67178,591,67178,https://worldathletics.org/records/competition-performance-rankings/ranking/618928
594,623143,"National League Final, Tullamore Harriers AC Stadium, Tullamore",IRL,13 AUG 2023,13 AUG 2023,10,646,67144,594,67154,https://worldathletics.org/records/competition-performance-rankings/ranking/623143
595,621312,"Irish Schools National Championships, Tullamore Harriers AC Stadium, Tullamore",IRL,02 JUN 2023,03 JUN 2023,0,,67150,593,67150,https://worldathletics.org/records/competition-performance-rankings/ranking/621312
596,623647,"SVM Nationalliga C + Promotionsliga A&B, Grendelmatte, Riehen",SUI,16 SEP 2023,16 SEP 2023,30,514,67096,595,67126,https://worldathletics.org/records/competition-performance-rankings/ranking/623647
597,620347,"Velká cena Olomouce, Stadion TJ Lokomotiva Olomouc,, Olomouc",CZE,08 MAY 2023,08 MAY 2023,55,431,67063,598,67118,https://worldathletics.org/records/competition-performance-rankings/ranking/620347
598,621368,"Campeonatos Estaduais Catarinense, Pista da UFSC, Florianópolis",BRA,03 JUN 2023,04 JUN 2023,20,586,67092,596,67112,https://worldathletics.org/records/competition-performance-rankings/ranking/621368
599,620153,"Maverick Open #2, Track & Field Complex, Mankato, MN",USA,06 MAY 2023,06 MAY 2023,5,700,67065,597,67070,https://worldathletics.org/records/competition-performance-rankings/ranking/620153
600,623591,"Grand Prix Sudamericano Primavera de Santiago, Pista Atlética Eliana Gaete Lazo, Santiago de Chile",CHI,14 SEP 2023,14 SEP 2023,80,364,66973,606,67053,https://worldathletics.org/records/competition-performance-rankings/ranking/623591
601,619277,"BAAA Carifta Trials and Bahamian High School Championships, T. Robinson Stadium, Nassau",BAH,25 MAR 2023,27 MAR 2023,0,,67029,600,67029,https://worldathletics.org/records/competition-performance-rankings/ranking/619277
602,621572,"Spanish Club Championships First Division Liga Iberdrola Permanence, Pista de Atletismo Río Esgueva,, Valladolid",ESP,10 JUN 2023,10 JUN 2023,0,,67026,601,67026,https://worldathletics.org/records/competition-performance-rankings/ranking/621572
603,619357,"Oliver Nikoloff Invitational, Gettler Stadium, Cincinnati, OH",USA,31 MAR 2023,01 APR 2023,0,,67021,602,67021,https://worldathletics.org/records/competition-performance-rankings/ranking/619357
604,622555,"Championnats d'Île-de-France Cadets & Juniors, Stade J. Roland, Franconville",FRA,08 JUL 2023,09 JUL 2023,0,,67019,603,67019,https://worldathletics.org/records/competition-performance-rankings/ranking/622555
605,621892,"Campionati Regionali Individuali Allievi e Gare Open, Stadio Paolo Rosi, Roma",ITA,17 JUN 2023,18 JUN 2023,25,541,66987,604,67012,https://worldathletics.org/records/competition-performance-rankings/ranking/621892
606,618612,"Dane Bird Smith Shield, QSAC State Athletics Facility, Nathan, Brisbane",AUS,25 FEB 2023,25 FEB 2023,55,431,66949,608,67004,https://worldathletics.org/records/competition-performance-rankings/ranking/618612
607,622365,"Régionaux CA/JU/ES/SE, Stade Léo Lagrange, Lens",FRA,02 JUL 2023,02 JUL 2023,35,495,66968,607,67003,https://worldathletics.org/records/competition-performance-rankings/ranking/622365
608,621084,"2. kolo I. ligy skupina B, Mlada Boleslav",CZE,28 MAY 2023,28 MAY 2023,10,646,66979,605,66989,https://worldathletics.org/records/competition-performance-rankings/ranking/621084
609,619490,"Regional (Central China 2nd) Invitation Meeting, Sports Center, Jiujiang",CHN,12 APR 2023,13 APR 2023,0,,66935,609,66935,https://worldathletics.org/records/competition-performance-rankings/ranking/619490
609,620125,"WVU Last Chance, The TF Complex at Mylan Park, Morgantown, WV",USA,06 MAY 2023,06 MAY 2023,10,646,66925,610,66935,https://worldathletics.org/records/competition-performance-rankings/ranking/620125
611,621039,"2. kolo 1. ligy skupina C, Městský stadion, Třinec",CZE,28 MAY 2023,28 MAY 2023,25,541,66864,611,66889,https://worldathletics.org/records/competition-performance-rankings/ranking/621039
612,618744,"Athletics Performance, Estadio Olímpico de Querétaro, Queretaro",MEX,25 FEB 2023,26 FEB 2023,0,,66863,612,66863,https://worldathletics.org/records/competition-performance-rankings/ranking/618744
612,624507,"Treloar Shield - Round 5, SOPAC, Sydney",AUS,25 NOV 2023,25 NOV 2023,10,646,66853,614,66863,https://worldathletics.org/records/competition-performance-rankings/ranking/624507
614,622162,"Slovenian U20 Championships, Stadion Park Šiška, Ljubljana",SLO,24 JUN 2023,25 JUN 2023,0,,66857,613,66857,https://worldathletics.org/records/competition-performance-rankings/ranking/622162
615,620558,"1. kolo I. ligy, skupina C, Městský atletický stadion Dany Zátopkové, Uherské Hradiste",CZE,13 MAY 2023,13 MAY 2023,0,,66701,615,66701,https://worldathletics.org/records/competition-performance-rankings/ranking/620558
616,623675,"National Team Championships, Ceres Park, Århus",DEN,09 SEP 2023,09 SEP 2023,70,390,66626,617,66696,https://worldathletics.org/records/competition-performance-rankings/ranking/623675
617,620550,"1. kolo II. ligy skupina C, Atletický stadion, Ustí Nad Orlicí",CZE,14 MAY 2023,14 MAY 2023,0,,66677,616,66677,https://worldathletics.org/records/competition-performance-rankings/ranking/620550
618,622389,"Competitie 1e Divisie Poule 2 R3 [2023], Sportpark Orderbos, Apeldoorn",NED,02 JUL 2023,02 JUL 2023,60,418,66598,618,66658,https://worldathletics.org/records/competition-performance-rankings/ranking/622389
619,618463,"II Prueba de Confrontación, Estadio Panamericano, La Habana",CUB,16 FEB 2023,17 FEB 2023,135,279,66489,624,66624,https://worldathletics.org/records/competition-performance-rankings/ranking/618463
620,622646,"Portuguese U20 Championships, Estádio Municipal de Abrantes, Abrantes",POR,15 JUL 2023,16 JUL 2023,0,,66594,619,66594,https://worldathletics.org/records/competition-performance-rankings/ranking/622646
621,621994,"Huddingespelen, Källbrinks IP, Huddinge",SWE,16 JUN 2023,18 JUN 2023,10,646,66579,620,66589,https://worldathletics.org/records/competition-performance-rankings/ranking/621994
622,619977,"15de Stessens 1 mei meeting, Sport Vlaanderen Herentals, Herentals",BEL,01 MAY 2023,01 MAY 2023,10,646,66542,621,66552,https://worldathletics.org/records/competition-performance-rankings/ranking/619977
623,619570,"Torneo Todo Competidor Carlos Strutz, Club Atlético Manquehue, Santiago de Chile",CHI,15 APR 2023,16 APR 2023,70,390,66461,626,66531,https://worldathletics.org/records/competition-performance-rankings/ranking/619570
624,621909,"Northern Ireland Senior Championships, Mary Peters Track, Belfast",GBR,16 JUN 2023,17 JUN 2023,0,,66516,622,66516,https://worldathletics.org/records/competition-performance-rankings/ranking/621909
625,621607,"Championnats Régionaux, Stade Jean Leveillé, Challans",FRA,10 JUN 2023,11 JUN 2023,0,,66501,623,66501,https://worldathletics.org/records/competition-performance-rankings/ranking/621607
626,618898,"CGA League Meeting 3, Germiston Stadium, Johannesburg",RSA,04 FEB 2023,04 FEB 2023,10,646,66482,625,66492,https://worldathletics.org/records/competition-performance-rankings/ranking/618898
627,621877,"DSD Open Games, Dundrum South Dublin, Dublin",IRL,18 JUN 2023,18 JUN 2023,0,,66453,627,66453,https://worldathletics.org/records/competition-performance-rankings/ranking/621877
628,619597,"Juntendo Athletics Trial, Juntendo University Stadium, Inzai",JPN,15 APR 2023,16 APR 2023,0,,66444,628,66444,https://worldathletics.org/records/competition-performance-rankings/ranking/619597
629,621614,"Copenhagen Open, Hvidovre Stadion, Hvidovre",DEN,10 JUN 2023,11 JUN 2023,10,646,66420,629,66430,https://worldathletics.org/records/competition-performance-rankings/ranking/621614
630,618540,"Campbelltown High Velocity, Campbelltown Athletics Centre, Sydney",AUS,19 FEB 2023,19 FEB 2023,5,700,66414,630,66419,https://worldathletics.org/records/competition-performance-rankings/ranking/618540
631,619585,"Ross Black Open, New Mexico JC, Hobbs, NM",USA,14 APR 2023,15 APR 2023,5,700,66383,631,66388,https://worldathletics.org/records/competition-performance-rankings/ranking/619585
632,623718,"Croatian Cup for Clubs, Sports Park Mladost, Zagreb",CRO,23 SEP 2023,24 SEP 2023,125,295,66233,638,66358,https://worldathletics.org/records/competition-performance-rankings/ranking/623718
633,622497,"Meeting National de Thonon-les-Bains, Stade J. Moynat, Thonon-les-Bains",FRA,07 JUL 2023,08 JUL 2023,115,315,66218,639,66333,https://worldathletics.org/records/competition-performance-rankings/ranking/622497
634,620654,"1. kolo I. ligy skupina A, Atletický stadion, Trebic",CZE,14 MAY 2023,14 MAY 2023,0,,66322,632,66322,https://worldathletics.org/records/competition-performance-rankings/ranking/620654
635,624937,"Batang Pinoy (BP) - Philippine National Games, Philsport Track Oval, Pasig",PHI,18 DEC 2023,22 DEC 2023,15,617,66295,633,66310,https://worldathletics.org/records/competition-performance-rankings/ranking/624937
636,623702,"Korean University Athletics Meeting, Seocheon Sports Complex, Seocheon",KOR,07 SEP 2023,09 SEP 2023,0,,66286,634,66286,https://worldathletics.org/records/competition-performance-rankings/ranking/623702
637,621310,"Meeting régional du RCN, Stade Michel Lecointre, Nantes",FRA,04 JUN 2023,04 JUN 2023,15,617,66260,635,66275,https://worldathletics.org/records/competition-performance-rankings/ranking/621310
638,623551,"Belgian U20 Championships, Piste Olympique Adeps de Jambes, Jambes",BEL,10 SEP 2023,10 SEP 2023,0,,66260,635,66260,https://worldathletics.org/records/competition-performance-rankings/ranking/623551
639,621289,"Athletics Federation Championships for Premier Clubs, Prince Nayef Sports City, Qatif",KSA,26 MAY 2023,27 MAY 2023,0,,66257,637,66257,https://worldathletics.org/records/competition-performance-rankings/ranking/621289
640,620083,"XXXII Meeting Citta' Di Conegliano, Stadio Narciso Soldan, Conegliano",ITA,05 MAY 2023,05 MAY 2023,30,514,66205,641,66235,https://worldathletics.org/records/competition-performance-rankings/ranking/620083
641,619688,"Mustang Invitational, Miller& Capriotti Athletics Complex, San Luis Obispo, CA",USA,21 APR 2023,21 APR 2023,0,,66217,640,66217,https://worldathletics.org/records/competition-performance-rankings/ranking/619688
642,621611,"Warszawska Liga Lekkoatletyczna, Stadion Zygmunta Szelesta, Warszawa",POL,10 JUN 2023,10 JUN 2023,10,646,66191,643,66201,https://worldathletics.org/records/competition-performance-rankings/ranking/621611
643,624204,"5th Nara City Record Meeting, Konoike Athletics Stadium, Nara",JPN,03 NOV 2023,03 NOV 2023,0,,66199,642,66199,https://worldathletics.org/records/competition-performance-rankings/ranking/624204
644,620165,"Spanish Club Championships Division Honor Liga Joma - Match 4, Estadio Corona de Aragón, Zaragoza",ESP,06 MAY 2023,06 MAY 2023,15,617,66173,644,66188,https://worldathletics.org/records/competition-performance-rankings/ranking/620165
645,618855,"AGN Track and Field League 2 - Seniors, U16, U18 & U20, Pilditch Stadium, Pretoria",RSA,21 JAN 2023,21 JAN 2023,10,646,66152,646,66162,https://worldathletics.org/records/competition-performance-rankings/ranking/618855
646,618348,"Garry Brown Shield, QSAC State Athletics Facility, Nathan, Brisbane",AUS,11 FEB 2023,11 FEB 2023,0,,66157,645,66157,https://worldathletics.org/records/competition-performance-rankings/ranking/618348
647,620499,"Yorkshire County Athletics Association Track and Field Championships, Dorothy Hyman Stadium, Cudworth",GBR,13 MAY 2023,14 MAY 2023,25,541,66128,647,66153,https://worldathletics.org/records/competition-performance-rankings/ranking/620499
648,619598,"Copa Tepic, Pista Olimpica Universitaria, Tepic",MEX,14 APR 2023,16 APR 2023,0,,66117,648,66117,https://worldathletics.org/records/competition-performance-rankings/ranking/619598
649,622287,"Meeting du CSBJ N°2, Stade Antonin Berliat, Bourgoin-Jallieu",FRA,28 JUN 2023,28 JUN 2023,0,,66114,649,66114,https://worldathletics.org/records/competition-performance-rankings/ranking/622287
650,622115,"National League Prelims, Morton Stadium, Santry, Dublin",IRL,25 JUN 2023,25 JUN 2023,0,,66090,650,66090,https://worldathletics.org/records/competition-performance-rankings/ranking/622115
651,617713,"Pre-season Athletics Trial, Wan Chai Sports Ground, Hong Kong",HKG,15 JAN 2023,15 JAN 2023,0,,66063,651,66063,https://worldathletics.org/records/competition-performance-rankings/ranking/617713
652,621931,"Meeting de Saumur Val de Loire, Stade Offard, Saumur",FRA,17 JUN 2023,17 JUN 2023,0,,66049,652,66049,https://worldathletics.org/records/competition-performance-rankings/ranking/621931
653,623939,"3rd Nara City Record Meeting, Konoike Athletics Stadium, Nara",JPN,24 SEP 2023,24 SEP 2023,0,,66041,653,66041,https://worldathletics.org/records/competition-performance-rankings/ranking/623939
654,622049,"3. kolo I. ligy, skupina B, Atletické středisko Emila Zátopka, Stará Boleslav",CZE,24 JUN 2023,24 JUN 2023,0,,65998,654,65998,https://worldathletics.org/records/competition-performance-rankings/ranking/622049
655,622781,"4ème Meeting Fédéral, Sale, Rabat",MAR,11 JUN 2023,11 JUN 2023,0,,65983,655,65983,https://worldathletics.org/records/competition-performance-rankings/ranking/622781
656,623109,"National Athletics League Championship, King's Park Athletics Centre, Bournemouth",GBR,05 AUG 2023,05 AUG 2023,20,586,65961,658,65981,https://worldathletics.org/records/competition-performance-rankings/ranking/623109
657,624408,"NSW Relay Championships, SOPAC, Sydney",AUS,17 NOV 2023,19 NOV 2023,0,,65974,656,65974,https://worldathletics.org/records/competition-performance-rankings/ranking/624408
658,620666,"Chpts Interclubs LIFA - Finale Nationale 2, Stade C. Fichot, Conflans-ste-Honorine",FRA,20 MAY 2023,20 MAY 2023,5,700,65968,657,65973,https://worldathletics.org/records/competition-performance-rankings/ranking/620666
659,617571,"Cathy Freeman Shield, QSAC State Athletics Facility, Nathan, Brisbane",AUS,14 JAN 2023,14 JAN 2023,75,375,65895,663,65970,https://worldathletics.org/records/competition-performance-rankings/ranking/617571
660,621685,"National Athletics League Championship, Bedford Athletic Stadium, Bedford",GBR,11 JUN 2023,11 JUN 2023,5,700,65960,659,65965,https://worldathletics.org/records/competition-performance-rankings/ranking/621685
661,619264,"UBC Open, Rashpal Dhillon Oval, Vancouver",CAN,25 MAR 2023,26 MAR 2023,5,700,65939,660,65944,https://worldathletics.org/records/competition-performance-rankings/ranking/619264
662,620819,"Greek Club Championships Group 7, Agios Kosmas Training Center, Elliniko, Athina",GRE,13 MAY 2023,14 MAY 2023,70,390,65863,665,65933,https://worldathletics.org/records/competition-performance-rankings/ranking/620819
663,621599,"2. kolo MMaS družstev mládeže, Mestský Stadion, Ostrava",CZE,11 JUN 2023,11 JUN 2023,0,,65920,661,65920,https://worldathletics.org/records/competition-performance-rankings/ranking/621599
664,623233,"4. kolo I. ligy skupina A, Atletický stadion Děkanka, Praha",CZE,20 AUG 2023,20 AUG 2023,0,,65898,662,65898,https://worldathletics.org/records/competition-performance-rankings/ranking/623233
665,624304,"Juegos Nacionales Universitarios, Estadio de Atletismo - Unidad Deportiva el Salitre, Bogotá",COL,02 OCT 2023,04 OCT 2023,45,457,65850,666,65895,https://worldathletics.org/records/competition-performance-rankings/ranking/624304
