place,competitionId,competition,country,startDate,endDate,partScore,participationScorePlace,resultScore,resultScorePlace,competitionScore,competitionUrl
151,582209,"San Diego Aztec Invitational, San Diego, CA",USA,24 MAR 2018,24 MAR 2018,180,188,75391,149,75571,https://worldathletics.org/records/competition-performance-rankings/ranking/582209
152,584207,"Loughborough EAP Open Meeting, Loughborough",GBR,25 JUL 2018,25 JUL 2018,240,157,75323,153,75563,https://worldathletics.org/records/competition-performance-rankings/ranking/584207
153,583587,"Spanish Club Championships, Soria",ESP,16 JUN 2018,16 JUN 2018,305,137,75226,158,75531,https://worldathletics.org/records/competition-performance-rankings/ranking/583587
154,585084,"Westwood Rafer Johnson&Jackie Joyner-Kersee Invitational, Westwood, CA",USA,14 APR 2018,14 APR 2018,130,245,75386,150,75516,https://worldathletics.org/records/competition-performance-rankings/ranking/585084
155,583858,"Göteborg Världsungdomsspelen, Göteborg",SWE,29 JUN 2018,01 JUL 2018,225,164,75267,156,75492,https://worldathletics.org/records/competition-performance-rankings/ranking/583858
156,582164,"Orlando UCF Black and Gold Challenge, Orlando, FL",USA,16 MAR 2018,17 MAR 2018,85,298,75386,150,75471,https://worldathletics.org/records/competition-performance-rankings/ranking/582164
157,583610,"Orvieto Memorial Luca Coscioni, Orvieto",ITA,17 JUN 2018,17 JUN 2018,70,330,75385,152,75455,https://worldathletics.org/records/competition-performance-rankings/ranking/583610
158,583774,"Castellón Memorial Jose Antonio Cansino, Castellón",ESP,26 JUN 2018,26 JUN 2018,275,145,75086,159,75361,https://worldathletics.org/records/competition-performance-rankings/ranking/583774
159,582406,"Tuscaloosa Crimson Tide Invitational, Tuscaloosa, AL",USA,06 APR 2018,07 APR 2018,50,367,75293,154,75343,https://worldathletics.org/records/competition-performance-rankings/ranking/582406
160,584015,"Bottrop NRW-Gala, Bottrop",GER,08 JUL 2018,08 JUL 2018,345,124,74929,166,75274,https://worldathletics.org/records/competition-performance-rankings/ranking/584015
161,582783,"Campinas Torneio FPA, Campinas",BRA,05 MAY 2018,05 MAY 2018,280,143,74988,161,75268,https://worldathletics.org/records/competition-performance-rankings/ranking/582783
162,583506,"Leiden Gouden Spike, Leiden",NED,09 JUN 2018,09 JUN 2018,245,156,74954,165,75199,https://worldathletics.org/records/competition-performance-rankings/ranking/583506
163,585420,"Manchester International Match, Manchester",GBR,15 AUG 2018,15 AUG 2018,165,204,75029,160,75194,https://worldathletics.org/records/competition-performance-rankings/ranking/585420
164,582851,"Hamilton Bermuda Invitational, Hamilton",BER,11 MAY 2018,11 MAY 2018,440,105,74745,172,75185,https://worldathletics.org/records/competition-performance-rankings/ranking/582851
165,584550,"Kessel-Lo Meeting voor Mon, Kessel-Lo",BEL,04 AUG 2018,04 AUG 2018,165,204,74964,163,75129,https://worldathletics.org/records/competition-performance-rankings/ranking/584550
166,582664,"Irvine Adidas Steve Scott Invitational, Irvine, CA",USA,27 APR 2018,28 APR 2018,345,124,74757,171,75102,https://worldathletics.org/records/competition-performance-rankings/ranking/582664
167,582682,"Charlottesville Virginia Grand Prix, Charlottesville, VA",USA,28 APR 2018,28 APR 2018,100,277,74969,162,75069,https://worldathletics.org/records/competition-performance-rankings/ranking/582682
168,582092,"Coral Gables Hurricane Invitational, Coral Gables, FL",USA,16 MAR 2018,17 MAR 2018,70,330,74958,164,75028,https://worldathletics.org/records/competition-performance-rankings/ranking/582092
169,585946,"Kingston Gibson McCook Relays, Kingston",JAM,24 FEB 2018,24 FEB 2018,145,223,74854,168,74999,https://worldathletics.org/records/competition-performance-rankings/ranking/585946
170,582396,"Columbia Gamecock Invitational, Columbia, SC",USA,07 APR 2018,07 APR 2018,220,166,74775,170,74995,https://worldathletics.org/records/competition-performance-rankings/ranking/582396
171,582608,"Princeton Larry Ellis Invitational, Princeton, NJ",USA,20 APR 2018,21 APR 2018,110,267,74865,167,74975,https://worldathletics.org/records/competition-performance-rankings/ranking/582608
172,582339,"Sasolburg NWU Pukke Meeting, Sasolburg",RSA,27 MAR 2018,27 MAR 2018,315,132,74638,175,74953,https://worldathletics.org/records/competition-performance-rankings/ranking/582339
173,582202,"Fayetteville Arkansas Spring Invitational, Fayetteville, AR",USA,23 MAR 2018,24 MAR 2018,105,273,74819,169,74924,https://worldathletics.org/records/competition-performance-rankings/ranking/582202
174,594598,"Lawrence Kansas Relays, Lawrence, KS",USA,18 APR 2018,21 APR 2018,390,116,74442,179,74832,https://worldathletics.org/records/competition-performance-rankings/ranking/594598
175,582158,"Atlanta Yellow JacketInvitational, Atlanta, GA",USA,16 MAR 2018,17 MAR 2018,100,277,74647,174,74747,https://worldathletics.org/records/competition-performance-rankings/ranking/582158
176,583188,Radom,POL,27 MAY 2018,27 MAY 2018,585,92,74158,186,74743,https://worldathletics.org/records/competition-performance-rankings/ranking/583188
177,582199,"Abilene Wes Kittley Invitational, Abilene, TX",USA,24 MAR 2018,24 MAR 2018,5,566,74707,173,74712,https://worldathletics.org/records/competition-performance-rankings/ranking/582199
178,583921,"Almaty Kosanov Memorial, Almaty",KAZ,29 JUN 2018,30 JUN 2018,105,273,74582,176,74687,https://worldathletics.org/records/competition-performance-rankings/ranking/583921
179,582662,"Clermont NTC Spring Invitational, Clermont, FL",USA,28 APR 2018,28 APR 2018,605,88,74025,191,74630,https://worldathletics.org/records/competition-performance-rankings/ranking/582662
180,583775,"Nivelles Meeting International EAP, Nivelles",BEL,23 JUN 2018,23 JUN 2018,75,322,74523,178,74598,https://worldathletics.org/records/competition-performance-rankings/ranking/583775
181,582641,"Columbus Jesse Owens Track Classic, Columbus, OH",USA,20 APR 2018,21 APR 2018,30,427,74561,177,74591,https://worldathletics.org/records/competition-performance-rankings/ranking/582641
182,582669,"Provo BYU Robison Invitational, Provo, UT",USA,26 APR 2018,28 APR 2018,155,215,74417,180,74572,https://worldathletics.org/records/competition-performance-rankings/ranking/582669
183,583228,"Turnov Ludvík Daňek Memorial, Turnov",CZE,29 MAY 2018,29 MAY 2018,470,102,74065,189,74535,https://worldathletics.org/records/competition-performance-rankings/ranking/583228
184,583563,"Osterode Int. Sparkassen-Meeting, Osterode",GER,01 JUN 2018,02 JUN 2018,350,122,74181,185,74531,https://worldathletics.org/records/competition-performance-rankings/ranking/583563
185,582751,"Lubbock Texas Tech Masked Rider Invite, Lubbock, TX",USA,05 MAY 2018,05 MAY 2018,45,381,74262,182,74307,https://worldathletics.org/records/competition-performance-rankings/ranking/582751
186,582273,"Houston Victor Lopez Classic, Houston, TX",USA,22 MAR 2018,24 MAR 2018,15,509,74290,181,74305,https://worldathletics.org/records/competition-performance-rankings/ranking/582273
187,582705,"Kobe Hyogo Relays, Kobe",JPN,21 APR 2018,22 APR 2018,145,223,74153,187,74298,https://worldathletics.org/records/competition-performance-rankings/ranking/582705
188,582455,"Arcadia Invitational, Arcadia, CA",USA,06 APR 2018,07 APR 2018,5,566,74261,183,74266,https://worldathletics.org/records/competition-performance-rankings/ranking/582455
189,586845,"Mount Olive Final Qualifier, Mount Olive, NC",USA,13 MAY 2018,13 MAY 2018,25,442,74209,184,74234,https://worldathletics.org/records/competition-performance-rankings/ranking/586845
190,583924,"Oslo Boysen Memorial, Oslo",NOR,05 JUL 2018,05 JUL 2018,385,118,73802,198,74187,https://worldathletics.org/records/competition-performance-rankings/ranking/583924
191,582942,"Aix-les-Bains French Club Championships, Aix-les-Bains",FRA,20 MAY 2018,20 MAY 2018,330,129,73852,195,74182,https://worldathletics.org/records/competition-performance-rankings/ranking/582942
192,580885,"Perth Jandakot Airport Track Classic, Perth",AUS,13 JAN 2018,13 JAN 2018,390,116,73767,200,74157,https://worldathletics.org/records/competition-performance-rankings/ranking/580885
193,582648,"Jacksonville North Florida Invitational, Jacksonville, FL",USA,27 APR 2018,27 APR 2018,30,427,74119,188,74149,https://worldathletics.org/records/competition-performance-rankings/ranking/582648
194,584772,"Uherské Hradiště, Uherské Hradiste",CZE,25 AUG 2018,26 AUG 2018,345,124,73745,201,74090,https://worldathletics.org/records/competition-performance-rankings/ranking/584772
195,583444,"Salamanca Memorial Carlos Gil Pérez, Salamanca",ESP,09 JUN 2018,09 JUN 2018,50,367,74032,190,74082,https://worldathletics.org/records/competition-performance-rankings/ranking/583444
196,583316,"Kingston JAAA All Comers Meet, Kingston",JAM,02 JUN 2018,02 JUN 2018,135,239,73907,192,74042,https://worldathletics.org/records/competition-performance-rankings/ranking/583316
197,582480,"Kingston UTech Classic, Kingston",JAM,14 APR 2018,14 APR 2018,120,257,73887,193,74007,https://worldathletics.org/records/competition-performance-rankings/ranking/582480
198,583442,"Zeulenroda Meeting, Zeulenroda",GER,09 JUN 2018,09 JUN 2018,230,160,73741,202,73971,https://worldathletics.org/records/competition-performance-rankings/ranking/583442
199,582732,"Houston Tom Tellez Invitational, Houston, TX",USA,04 MAY 2018,04 MAY 2018,195,178,73736,203,73931,https://worldathletics.org/records/competition-performance-rankings/ranking/582732
200,582152,"Tucson Willie Williams Classic, Tucson, AZ",USA,16 MAR 2018,17 MAR 2018,95,285,73827,197,73922,https://worldathletics.org/records/competition-performance-rankings/ranking/582152
201,582735,"Eugene Oregon Twilight, Eugene, OR",USA,04 MAY 2018,04 MAY 2018,170,196,73733,204,73903,https://worldathletics.org/records/competition-performance-rankings/ranking/582735
202,582456,"Louisville Invitational, Louisville, KY",USA,13 APR 2018,13 APR 2018,40,394,73848,196,73888,https://worldathletics.org/records/competition-performance-rankings/ranking/582456
203,586011,"Los Angeles USC Trojan Invitational, Los Angeles, CA",USA,16 MAR 2018,17 MAR 2018,25,442,73853,194,73878,https://worldathletics.org/records/competition-performance-rankings/ranking/586011
204,594597,"San Angelo David Noble Relays, San Angelo, TX",USA,05 APR 2018,07 APR 2018,20,475,73797,199,73817,https://worldathletics.org/records/competition-performance-rankings/ranking/594597
205,582727,"Fayetteville Arkansas Twilight, Fayetteville, AR",USA,04 MAY 2018,04 MAY 2018,80,311,73729,205,73809,https://worldathletics.org/records/competition-performance-rankings/ranking/582727
206,583786,"Lokeren Grote Prijs, Lokeren",BEL,24 JUN 2018,24 JUN 2018,180,188,73615,208,73795,https://worldathletics.org/records/competition-performance-rankings/ranking/583786
207,582304,"Los Angeles Bob Larsen Distance Carnival, Los Angeles, CA",USA,30 MAR 2018,30 MAR 2018,85,298,73702,206,73787,https://worldathletics.org/records/competition-performance-rankings/ranking/582304
208,582603,"Columbia USC Open, Columbia, SC",USA,21 APR 2018,21 APR 2018,125,250,73640,207,73765,https://worldathletics.org/records/competition-performance-rankings/ranking/582603
209,582195,"Tampa USF Bulls Invitational, Tampa, FL",USA,22 MAR 2018,23 MAR 2018,95,285,73587,209,73682,https://worldathletics.org/records/competition-performance-rankings/ranking/582195
210,589190,"San Antonio UTSA Invitational, San Antonio, TX",USA,16 MAR 2018,17 MAR 2018,100,277,73508,211,73608,https://worldathletics.org/records/competition-performance-rankings/ranking/589190
211,582337,"San Marcos Texas State Bobcat Invitational, San Marcos, TX",USA,29 MAR 2018,31 MAR 2018,20,475,73550,210,73570,https://worldathletics.org/records/competition-performance-rankings/ranking/582337
212,583701,"Braga Meeting de São João, Braga",POR,20 JUN 2018,20 JUN 2018,170,196,73382,213,73552,https://worldathletics.org/records/competition-performance-rankings/ranking/583701
213,583708,"Rhede Int. Leichtathletik-Meeting, Rhede",GER,16 JUN 2018,16 JUN 2018,190,180,73295,215,73485,https://worldathletics.org/records/competition-performance-rankings/ranking/583708
214,583194,"Slovenska Bistrica Int. Meeting, Slovenska Bistrica",SLO,26 MAY 2018,26 MAY 2018,155,215,73311,214,73466,https://worldathletics.org/records/competition-performance-rankings/ranking/583194
215,582748,"Knoxville Tennessee Challenge, Knoxville, TN",USA,05 MAY 2018,05 MAY 2018,25,442,73416,212,73441,https://worldathletics.org/records/competition-performance-rankings/ranking/582748
216,582582,"Long Beach Pacific Coast Intercollegiate, Long Beach, CA",USA,19 APR 2018,19 APR 2018,165,204,73275,216,73440,https://worldathletics.org/records/competition-performance-rankings/ranking/582582
217,585157,"Brisbane Summer of Athletics Grand Prix, Brisbane",AUS,22 MAR 2018,22 MAR 2018,695,81,72658,235,73353,https://worldathletics.org/records/competition-performance-rankings/ranking/585157
218,583680,"Corvallis OSU High Performance Meet, Corvallis, OR",USA,27 APR 2018,28 APR 2018,45,381,73274,217,73319,https://worldathletics.org/records/competition-performance-rankings/ranking/583680
219,582186,"Jacksonville UNF Spring Break, Jacksonville, FL",USA,23 MAR 2018,23 MAR 2018,65,341,73245,219,73310,https://worldathletics.org/records/competition-performance-rankings/ranking/582186
220,583741,"Blois Meting Sélection CA/JU, Blois",FRA,23 JUN 2018,23 JUN 2018,25,442,73255,218,73280,https://worldathletics.org/records/competition-performance-rankings/ranking/583741
221,584579,Mannheim,GER,15 JUL 2018,15 JUL 2018,140,231,73134,222,73274,https://worldathletics.org/records/competition-performance-rankings/ranking/584579
222,582187,"Pretoria Varsity Athletics, Pretoria",RSA,23 MAR 2018,23 MAR 2018,65,341,73201,220,73266,https://worldathletics.org/records/competition-performance-rankings/ranking/582187
223,582612,"Canyon West Texas A&M Invitational, Canyon, TX",USA,22 APR 2018,22 APR 2018,25,442,73171,221,73196,https://worldathletics.org/records/competition-performance-rankings/ranking/582612
224,587077,"Swarthmore Final Qualifier Meet, Swarthmore, PA",USA,14 MAY 2018,14 MAY 2018,40,394,73126,223,73166,https://worldathletics.org/records/competition-performance-rankings/ranking/587077
225,582405,"Eugene Pepsi Invitational, Eugene, OR",USA,07 APR 2018,07 APR 2018,5,566,73111,224,73116,https://worldathletics.org/records/competition-performance-rankings/ranking/582405
226,584514,"Ho Chi-Minh Open Meet, Ho Chi-Minh",VIE,26 JUL 2018,27 JUL 2018,25,442,72983,225,73008,https://worldathletics.org/records/competition-performance-rankings/ranking/584514
227,582945,"Chania Int. Athletics Meeting, Chania",GRE,19 MAY 2018,19 MAY 2018,200,172,72789,228,72989,https://worldathletics.org/records/competition-performance-rankings/ranking/582945
228,583613,"Linz Leichtathletik Gala, Linz",AUT,17 JUN 2018,17 JUN 2018,140,231,72828,226,72968,https://worldathletics.org/records/competition-performance-rankings/ranking/583613
229,584103,"Cali Grand Prix Internacional, Cali",COL,14 JUL 2018,15 JUL 2018,170,196,72779,230,72949,https://worldathletics.org/records/competition-performance-rankings/ranking/584103
230,581250,"Kingston Queen's/Grace Jackson Track Meet, Kingston",JAM,27 JAN 2018,27 JAN 2018,165,204,72780,229,72945,https://worldathletics.org/records/competition-performance-rankings/ranking/581250
231,581570,"Pretoria AGN League, Pretoria",RSA,10 FEB 2018,10 FEB 2018,205,171,72692,232,72897,https://worldathletics.org/records/competition-performance-rankings/ranking/581570
232,583062,"Concepcion del Uruguay GP Antonio Silio, Concepción del Uruguay",ARG,23 MAR 2018,24 MAR 2018,315,132,72573,237,72888,https://worldathletics.org/records/competition-performance-rankings/ranking/583062
233,582730,"Bloomington Billy Hayes Invitational, Bloomington, IN",USA,04 MAY 2018,04 MAY 2018,185,182,72691,233,72876,https://worldathletics.org/records/competition-performance-rankings/ranking/582730
234,582085,"Charlotte 49er Classic, Charlotte, NC",USA,15 MAR 2018,17 MAR 2018,0,,72825,227,72825,https://worldathletics.org/records/competition-performance-rankings/ranking/582085
235,589166,"Guelph Speed River Inferno, Guelph",CAN,13 JUN 2018,14 JUN 2018,40,394,72778,231,72818,https://worldathletics.org/records/competition-performance-rankings/ranking/589166
236,582297,"Oxford Ole Miss Classic, Oxford, MS",USA,31 MAR 2018,31 MAR 2018,65,341,72653,236,72718,https://worldathletics.org/records/competition-performance-rankings/ranking/582297
237,582482,"Hobbs NMJC Ross Black Open, Hobbs, NM",USA,14 APR 2018,14 APR 2018,10,535,72682,234,72692,https://worldathletics.org/records/competition-performance-rankings/ranking/582482
238,583650,Raasepori,FIN,16 JUN 2018,17 JUN 2018,280,143,72398,241,72678,https://worldathletics.org/records/competition-performance-rankings/ranking/583650
239,581561,"Montego Bay Milo Western Relays, Montego Bay",JAM,10 FEB 2018,10 FEB 2018,95,285,72407,240,72502,https://worldathletics.org/records/competition-performance-rankings/ranking/581561
240,582374,"Durham Battle of the Blues, Durham, NC",USA,06 APR 2018,06 APR 2018,0,,72501,238,72501,https://worldathletics.org/records/competition-performance-rankings/ranking/582374
241,582462,"Oxford Joe Walker Invite, Oxford, MS",USA,13 APR 2018,14 APR 2018,85,298,72385,243,72470,https://worldathletics.org/records/competition-performance-rankings/ranking/582462
242,585182,"Zenica International Meeting, Zenica",BIH,06 JUN 2018,06 JUN 2018,250,154,72195,253,72445,https://worldathletics.org/records/competition-performance-rankings/ranking/585182
243,583594,"Kingston JAAA All Comers Meet, Kingston",JAM,16 JUN 2018,16 JUN 2018,140,231,72304,246,72444,https://worldathletics.org/records/competition-performance-rankings/ranking/583594
244,582446,"Iowa City Musco Twilight, Iowa City, IA",USA,12 APR 2018,12 APR 2018,80,311,72363,244,72443,https://worldathletics.org/records/competition-performance-rankings/ranking/582446
245,583861,"Merksem Antwerp Athletics Gala, Merksem",BEL,01 JUL 2018,01 JUL 2018,185,182,72248,250,72433,https://worldathletics.org/records/competition-performance-rankings/ranking/583861
246,594594,"Williamsburg Colonial Relays, Williamsburg, VA",USA,05 APR 2018,07 APR 2018,0,,72421,239,72421,https://worldathletics.org/records/competition-performance-rankings/ranking/594594
247,582165,"Lafayette Louisiana Classics, Lafayette, LA",USA,16 MAR 2018,17 MAR 2018,25,442,72389,242,72414,https://worldathletics.org/records/competition-performance-rankings/ranking/582165
248,583329,"Chania Venizelia 2018, Chania",GRE,02 JUN 2018,02 JUN 2018,135,239,72253,249,72388,https://worldathletics.org/records/competition-performance-rankings/ranking/583329
249,589155,"AFN Grand Prix, Lagos",NGR,12 JUN 2018,14 JUN 2018,65,341,72297,247,72362,https://worldathletics.org/records/competition-performance-rankings/ranking/589155
250,583745,"Praha Academica 2018, Praha",CZE,07 JUN 2018,07 JUN 2018,160,210,72183,254,72343,https://worldathletics.org/records/competition-performance-rankings/ranking/583745
251,585218,"Torrance CIF Southern Section Division Finals, Torrance, CA",USA,19 MAY 2018,19 MAY 2018,0,,72319,245,72319,https://worldathletics.org/records/competition-performance-rankings/ranking/585218
252,583294,"Nashville Music City Distance Carnival, Nashville, TN",USA,01 JUN 2018,02 JUN 2018,215,169,72103,259,72318,https://worldathletics.org/records/competition-performance-rankings/ranking/583294
253,583070,"Abuja AFN Golden League, Abuja",NGR,16 MAR 2018,17 MAR 2018,60,351,72225,251,72285,https://worldathletics.org/records/competition-performance-rankings/ranking/583070
254,582404,"Berkeley Big Meet, Berkeley, CA",USA,07 APR 2018,07 APR 2018,55,356,72210,252,72265,https://worldathletics.org/records/competition-performance-rankings/ranking/582404
254,582843,"Basel Hürden- und Sprintmeeting, Basel",SUI,12 MAY 2018,12 MAY 2018,10,535,72255,248,72265,https://worldathletics.org/records/competition-performance-rankings/ranking/582843
256,582935,"München Ludwig Jall Sportfest, München",GER,19 MAY 2018,19 MAY 2018,55,356,72129,255,72184,https://worldathletics.org/records/competition-performance-rankings/ranking/582935
257,585973,"Mississippi State Bulldog Relays, Mississippi State, MS",USA,23 MAR 2018,24 MAR 2018,45,381,72119,256,72164,https://worldathletics.org/records/competition-performance-rankings/ranking/585973
257,582578,"Starkville Al Schmidt Bulldog Relays, Starkville, MS",USA,23 MAR 2018,24 MAR 2018,45,381,72119,256,72164,https://worldathletics.org/records/competition-performance-rankings/ranking/582578
259,583011,"Tilburg T-Meeting, Tilburg",NED,21 MAY 2018,21 MAY 2018,35,413,72108,258,72143,https://worldathletics.org/records/competition-performance-rankings/ranking/583011
260,582747,"Athens Torrin Lawrence Memorial, Athens, GA",USA,05 MAY 2018,05 MAY 2018,145,223,71979,262,72124,https://worldathletics.org/records/competition-performance-rankings/ranking/582747
261,587094,"Cullowhee Southern Conference Championship, Cullowhee, NC",USA,10 MAY 2018,11 MAY 2018,15,509,72021,260,72036,https://worldathletics.org/records/competition-performance-rankings/ranking/587094
262,582564,"Lewisburg Bison Outdoor Classic, Lewisburg, PA",USA,14 APR 2018,15 APR 2018,15,509,71982,261,71997,https://worldathletics.org/records/competition-performance-rankings/ranking/582564
263,582395,"Albuquerque Don Kirby Tailwind Open, Albuquerque, NM",USA,07 APR 2018,07 APR 2018,15,509,71968,264,71983,https://worldathletics.org/records/competition-performance-rankings/ranking/582395
264,582341,"Sacramento MONDO Challenge, Sacramento, CA",USA,31 MAR 2018,31 MAR 2018,10,535,71969,263,71979,https://worldathletics.org/records/competition-performance-rankings/ranking/582341
265,584043,Kladno,CZE,14 JUL 2018,14 JUL 2018,275,145,71701,278,71976,https://worldathletics.org/records/competition-performance-rankings/ranking/584043
266,582207,"Arlington Bobby Lane Invitational, Arlington, TX",USA,23 MAR 2018,24 MAR 2018,20,475,71948,265,71968,https://worldathletics.org/records/competition-performance-rankings/ranking/582207
267,582397,"Houston Alumni Invitational, Houston, TX",USA,06 APR 2018,07 APR 2018,110,267,71843,269,71953,https://worldathletics.org/records/competition-performance-rankings/ranking/582397
268,582750,"Akron Campbell/Wright Open, Akron, OH",USA,04 MAY 2018,05 MAY 2018,90,291,71840,270,71930,https://worldathletics.org/records/competition-performance-rankings/ranking/582750
269,584094,Bragança Paulista,BRA,14 JUL 2018,14 JUL 2018,150,219,71757,276,71907,https://worldathletics.org/records/competition-performance-rankings/ranking/584094
270,584661,Pärnu,EST,19 AUG 2018,19 AUG 2018,620,86,71264,297,71884,https://worldathletics.org/records/competition-performance-rankings/ranking/584661
271,582178,"Sacramento State Hornet Invitational, Sacramento, CA",USA,16 MAR 2018,17 MAR 2018,0,,71878,266,71878,https://worldathletics.org/records/competition-performance-rankings/ranking/582178
272,582628,"Houston Fred Duckett Twilight Meet, Houston, TX",USA,21 APR 2018,21 APR 2018,15,509,71862,267,71877,https://worldathletics.org/records/competition-performance-rankings/ranking/582628
273,581137,"Spanish Town Central Hurdles and Relays, Spanish Town",JAM,20 JAN 2018,20 JAN 2018,20,475,71848,268,71868,https://worldathletics.org/records/competition-performance-rankings/ranking/581137
274,583283,"Cardiff British Athletics League, Cardiff",GBR,02 JUN 2018,02 JUN 2018,120,257,71724,277,71844,https://worldathletics.org/records/competition-performance-rankings/ranking/583283
275,583344,"Eton UK Women's League, Eton",GBR,02 JUN 2018,02 JUN 2018,75,322,71760,275,71835,https://worldathletics.org/records/competition-performance-rankings/ranking/583344
276,581365,"Kingston Grace Puma Youngster Goldsmith, Kingston",JAM,03 FEB 2018,03 FEB 2018,210,170,71618,280,71828,https://worldathletics.org/records/competition-performance-rankings/ranking/581365
277,584704,"Bergen Trond Mohn Games, Bergen",NOR,22 AUG 2018,22 AUG 2018,640,84,71186,304,71826,https://worldathletics.org/records/competition-performance-rankings/ranking/584704
278,582728,"Tallahassee Seminole Twilight, Tallahassee, FL",USA,04 MAY 2018,04 MAY 2018,150,219,71671,279,71821,https://worldathletics.org/records/competition-performance-rankings/ranking/582728
279,582407,"Claremont Pomona-Pitzer T&F Invite, Claremont, CA",USA,07 APR 2018,07 APR 2018,40,394,71780,272,71820,https://worldathletics.org/records/competition-performance-rankings/ranking/582407
280,583581,"Vyškov CZE-HUN-POL-SLO-SVK U20 Match, Vyškov",CZE,16 JUN 2018,16 JUN 2018,25,442,71770,274,71795,https://worldathletics.org/records/competition-performance-rankings/ranking/583581
281,582488,"Storrs UCONN Northeast Challenge, Storrs, CT",USA,14 APR 2018,14 APR 2018,5,566,71784,271,71789,https://worldathletics.org/records/competition-performance-rankings/ranking/582488
282,586013,"Charlotte Invitational, Charlotte, NC",USA,13 APR 2018,14 APR 2018,0,,71780,272,71780,https://worldathletics.org/records/competition-performance-rankings/ranking/586013
283,584738,"Budapest Hungarian Super League Final, Budapest",HUN,25 AUG 2018,26 AUG 2018,425,107,71340,296,71765,https://worldathletics.org/records/competition-performance-rankings/ranking/584738
284,584075,Avila,ESP,15 JUL 2018,15 JUL 2018,175,193,71535,284,71710,https://worldathletics.org/records/competition-performance-rankings/ranking/584075
285,580994,"Glendale Hunter Track Classic, Glendale",AUS,20 JAN 2018,20 JAN 2018,120,257,71584,282,71704,https://worldathletics.org/records/competition-performance-rankings/ranking/580994
286,582924,"Lisse Ter Specke Bokaal, Lisse",NED,19 MAY 2018,19 MAY 2018,110,267,71575,283,71685,https://worldathletics.org/records/competition-performance-rankings/ranking/582924
287,583971,"Bedford British Athletics League, Bedford",GBR,07 JUL 2018,07 JUL 2018,75,322,71609,281,71684,https://worldathletics.org/records/competition-performance-rankings/ranking/583971
288,585909,"Kitakyushu Track and Field Carneval, Kitakyushu",JPN,27 OCT 2018,28 OCT 2018,115,265,71447,287,71562,https://worldathletics.org/records/competition-performance-rankings/ranking/585909
289,583840,Palencia,ESP,30 JUN 2018,30 JUN 2018,115,265,71442,288,71557,https://worldathletics.org/records/competition-performance-rankings/ranking/583840
290,585552,"Gdańsk Józef Żylewicz Memorial, Gdansk",POL,16 JUN 2018,16 JUN 2018,125,250,71420,290,71545,https://worldathletics.org/records/competition-performance-rankings/ranking/585552
291,582259,"Prairie View A&M Relays, Prairie View, TX",USA,24 MAR 2018,24 MAR 2018,120,257,71420,290,71540,https://worldathletics.org/records/competition-performance-rankings/ranking/582259
292,600593,"Region 3-6A Meet, Humble, TX",USA,27 APR 2018,27 APR 2018,0,,71494,285,71494,https://worldathletics.org/records/competition-performance-rankings/ranking/600593
293,583226,Deinze,BEL,19 MAY 2018,19 MAY 2018,110,267,71368,294,71478,https://worldathletics.org/records/competition-performance-rankings/ranking/583226
294,582642,"Abilene ACU Oliver Jackson Twilight, Abilene, TX",USA,25 APR 2018,25 APR 2018,20,475,71456,286,71476,https://worldathletics.org/records/competition-performance-rankings/ranking/582642
295,581645,"Kingston Seniors Link Up, Kingston",JAM,17 FEB 2018,17 FEB 2018,345,124,71130,307,71475,https://worldathletics.org/records/competition-performance-rankings/ranking/581645
296,583338,"Granada Meeting Paco Sanchez Vargas, Granada",ESP,03 JUN 2018,03 JUN 2018,75,322,71374,293,71449,https://worldathletics.org/records/competition-performance-rankings/ranking/583338
297,587048,"Sacramento State Open, Sacramento, CA",USA,05 MAY 2018,05 MAY 2018,10,535,71435,289,71445,https://worldathletics.org/records/competition-performance-rankings/ranking/587048
298,582826,Benguerir,MAR,29 APR 2018,29 APR 2018,15,509,71380,292,71395,https://worldathletics.org/records/competition-performance-rankings/ranking/582826
299,583481,"Columbus NJSIAA State Meet Of Champions, Columbus, NJ",USA,09 JUN 2018,09 JUN 2018,0,,71346,295,71346,https://worldathletics.org/records/competition-performance-rankings/ranking/583481
300,584547,"São Bernardo do Campo, Sao Bernardo do Campo",BRA,04 AUG 2018,04 AUG 2018,75,322,71241,299,71316,https://worldathletics.org/records/competition-performance-rankings/ranking/584547
301,586494,"Melbourne Zatopek:10, Melbourne",AUS,13 DEC 2018,13 DEC 2018,65,341,71243,298,71308,https://worldathletics.org/records/competition-performance-rankings/ranking/586494
302,584542,"Hendon British Athletics League, Hendon",GBR,04 AUG 2018,04 AUG 2018,70,330,71217,301,71287,https://worldathletics.org/records/competition-performance-rankings/ranking/584542
303,583061,"Concepción del Urugay Grand Prix Hugo Mario La Nasa, Concepción del Uruguay",ARG,25 MAR 2018,25 MAR 2018,170,196,71095,309,71265,https://worldathletics.org/records/competition-performance-rankings/ranking/583061
304,587085,"Adrian Portland Twilight, Adrian, MI",USA,10 MAY 2018,12 MAY 2018,20,475,71231,300,71251,https://worldathletics.org/records/competition-performance-rankings/ranking/587085
305,584174,"Mito Invitational, Mito",JPN,05 MAY 2018,05 MAY 2018,45,381,71203,302,71248,https://worldathletics.org/records/competition-performance-rankings/ranking/584174
