place,competitionId,competition,country,startDate,endDate,partScore,participationScorePlace,resultScore,resultScorePlace,competitionScore,competitionUrl
151,564679,"Bottrop NRW-Gala, Bottrop",GER,21 JUN 2015,21 JUN 2015,325,127,73735,152,74060,https://worldathletics.org/records/competition-performance-rankings/ranking/564679
152,563172,"Santiago de Chile GP Orlando Guaita, Santiago de Chile",CHI,11 APR 2015,11 APR 2015,180,170,73862,149,74042,https://worldathletics.org/records/competition-performance-rankings/ranking/563172
153,563493,"Houston Rice Twilight Meet, Houston, TX",USA,25 APR 2015,25 APR 2015,65,274,73957,146,74022,https://worldathletics.org/records/competition-performance-rankings/ranking/563493
154,585201,"Sapporo Nambu Chuhei Memorial, Sapporo",JPN,12 JUL 2015,12 JUL 2015,240,147,73738,151,73978,https://worldathletics.org/records/competition-performance-rankings/ranking/585201
155,565371,"Merksem Antwerp Athletics Gala, Merksem",BEL,22 AUG 2015,22 AUG 2015,180,170,73723,153,73903,https://worldathletics.org/records/competition-performance-rankings/ranking/565371
156,563157,"Lincoln Husker Spring Invitational, Lincoln, NE",USA,11 APR 2015,11 APR 2015,190,160,73706,155,73896,https://worldathletics.org/records/competition-performance-rankings/ranking/563157
157,563697,"Lexington Kentucky Relays, Lexington, KY",USA,02 MAY 2015,02 MAY 2015,115,220,73744,150,73859,https://worldathletics.org/records/competition-performance-rankings/ranking/563697
158,564575,"Budapest Open - Schulek Ágoston Memorial, Budapest",HUN,13 JUN 2015,14 JUN 2015,370,118,73358,165,73728,https://worldathletics.org/records/competition-performance-rankings/ranking/564575
159,564727,Katowice,POL,24 JUN 2015,24 JUN 2015,175,174,73518,160,73693,https://worldathletics.org/records/competition-performance-rankings/ranking/564727
160,563498,"Chula Vista OTC-CV Elite, Chula Vista, CA",USA,23 APR 2015,23 APR 2015,700,65,72939,172,73639,https://worldathletics.org/records/competition-performance-rankings/ranking/563498
161,565072,"Moskva Kuts Memorial, Moskva",RUS,15 JUL 2015,15 JUL 2015,55,284,73547,159,73602,https://worldathletics.org/records/competition-performance-rankings/ranking/565072
162,564983,"Kaduna AFN Golden League, Kaduna",NGR,27 JUN 2015,27 JUN 2015,10,439,73553,158,73563,https://worldathletics.org/records/competition-performance-rankings/ranking/564983
163,564752,"Amiens Meeting National, Amiens",FRA,27 JUN 2015,27 JUN 2015,105,227,73437,162,73542,https://worldathletics.org/records/competition-performance-rankings/ranking/564752
164,562334,"Jundiaí Torneio FPA, Jundiaí",BRA,28 FEB 2015,28 FEB 2015,295,133,73237,168,73532,https://worldathletics.org/records/competition-performance-rankings/ranking/562334
165,561593,"Glendale Hunter Track Classic, Glendale",AUS,31 JAN 2015,31 JAN 2015,190,160,73327,166,73517,https://worldathletics.org/records/competition-performance-rankings/ranking/561593
166,563627,"Fayetteville Arkansas Twilight, Fayetteville, AR",USA,01 MAY 2015,01 MAY 2015,100,232,73394,164,73494,https://worldathletics.org/records/competition-performance-rankings/ranking/563627
167,564152,"Windsor Open, Windsor",CAN,23 MAY 2015,23 MAY 2015,85,248,73402,163,73487,https://worldathletics.org/records/competition-performance-rankings/ranking/564152
168,565364,"Clovis CA State Finals HS, Clovis, CA",USA,06 JUN 2015,06 JUN 2015,0,,73453,161,73453,https://worldathletics.org/records/competition-performance-rankings/ranking/565364
169,564411,"West Long Branch New Jersey International Inv., West Long Branch, NJ",USA,06 JUN 2015,06 JUN 2015,105,227,73308,167,73413,https://worldathletics.org/records/competition-performance-rankings/ranking/564411
170,563964,"Hoorn Flynth Recordwedstrijden, Hoorn",NED,16 MAY 2015,16 MAY 2015,510,92,72863,174,73373,https://worldathletics.org/records/competition-performance-rankings/ranking/563964
171,565460,"Praha Czech Club Championships, Praha",CZE,06 SEP 2015,06 SEP 2015,600,78,72667,179,73267,https://worldathletics.org/records/competition-performance-rankings/ranking/565460
172,563167,"Fairfax George Mason Spring Invitational, Fairfax, VA",USA,11 APR 2015,11 APR 2015,30,346,73228,169,73258,https://worldathletics.org/records/competition-performance-rankings/ranking/563167
173,563295,"Abilene Wes Kittley Invitational, Abilene, TX",USA,11 APR 2015,11 APR 2015,85,248,73171,170,73256,https://worldathletics.org/records/competition-performance-rankings/ranking/563295
174,563265,"Hampton University Relays, Hampton, VA",USA,10 APR 2015,10 APR 2015,45,305,73080,171,73125,https://worldathletics.org/records/competition-performance-rankings/ranking/563265
175,563314,"Champaign Illinois Twilight, Champaign, IL",USA,18 APR 2015,18 APR 2015,175,174,72801,175,72976,https://worldathletics.org/records/competition-performance-rankings/ranking/563314
176,565206,"Schifflange Meeting International, Schifflange",LUX,02 AUG 2015,02 AUG 2015,295,133,72641,182,72936,https://worldathletics.org/records/competition-performance-rankings/ranking/565206
177,562693,"Sacramento State Hornet Invitational, Sacramento, CA",USA,21 MAR 2015,21 MAR 2015,20,383,72890,173,72910,https://worldathletics.org/records/competition-performance-rankings/ranking/562693
178,562840,"Tuscaloosa Crimson Tide Invitational, Tuscaloosa, AL",USA,27 MAR 2015,28 MAR 2015,45,305,72780,176,72825,https://worldathletics.org/records/competition-performance-rankings/ranking/562840
179,564496,Minsk,BLR,06 JUN 2015,06 JUN 2015,200,154,72607,183,72807,https://worldathletics.org/records/competition-performance-rankings/ranking/564496
180,563008,"Berkeley Cal Tri Meet, Berkeley, CA",USA,04 APR 2015,04 APR 2015,25,365,72756,177,72781,https://worldathletics.org/records/competition-performance-rankings/ranking/563008
181,562698,"El Paso UTEP Springtime, El Paso, TX",USA,21 MAR 2015,21 MAR 2015,90,242,72664,180,72754,https://worldathletics.org/records/competition-performance-rankings/ranking/562698
182,562751,"Sasolburg Prestige Meeting, Sasolburg",RSA,19 MAR 2015,19 MAR 2015,365,121,72382,191,72747,https://worldathletics.org/records/competition-performance-rankings/ranking/562751
183,564958,"Akure AFN Golden League, Akure",NGR,11 JUL 2015,11 JUL 2015,25,365,72688,178,72713,https://worldathletics.org/records/competition-performance-rankings/ranking/564958
184,563118,"Durham Duke Invitational, Durham, NC",USA,10 APR 2015,11 APR 2015,20,383,72660,181,72680,https://worldathletics.org/records/competition-performance-rankings/ranking/563118
185,563088,"Santiago de Chile GP Sudamericano, Santiago de Chile",CHI,09 APR 2015,09 APR 2015,185,165,72490,187,72675,https://worldathletics.org/records/competition-performance-rankings/ranking/563088
186,564278,"Dubnica nad Váhom ECCC Group B, Dubnica nad Váhom",SVK,30 MAY 2015,30 MAY 2015,275,138,72396,190,72671,https://worldathletics.org/records/competition-performance-rankings/ranking/564278
187,563159,"Greensboro Aggie Invitational, Greensboro, NC",USA,11 APR 2015,11 APR 2015,160,182,72510,186,72670,https://worldathletics.org/records/competition-performance-rankings/ranking/563159
187,564410,"Huizingen Flanders Cup, Huizingen",BEL,06 JUN 2015,06 JUN 2015,75,260,72595,184,72670,https://worldathletics.org/records/competition-performance-rankings/ranking/564410
189,563505,"Natchitoches Leon Johnson Invitational, Natchitoches, LA",USA,25 APR 2015,25 APR 2015,25,365,72576,185,72601,https://worldathletics.org/records/competition-performance-rankings/ranking/563505
190,563685,"Bloomington Billy Hayes Invitational, Bloomington, IN",USA,02 MAY 2015,02 MAY 2015,150,189,72449,188,72599,https://worldathletics.org/records/competition-performance-rankings/ranking/563685
191,562903,"Kingston Queens Grace Jackson Track Meet, Kingston",JAM,31 JAN 2015,31 JAN 2015,70,266,72440,189,72510,https://worldathletics.org/records/competition-performance-rankings/ranking/562903
192,563113,"Mesa Classic, Mesa, AZ",USA,10 APR 2015,10 APR 2015,295,133,72186,195,72481,https://worldathletics.org/records/competition-performance-rankings/ranking/563113
193,562842,"Orlando UCF Invitational, Orlando, FL",USA,27 MAR 2015,28 MAR 2015,95,237,72328,194,72423,https://worldathletics.org/records/competition-performance-rankings/ranking/562842
194,562953,"Pretoria AGN League, Pretoria",RSA,28 FEB 2015,28 FEB 2015,65,274,72344,193,72409,https://worldathletics.org/records/competition-performance-rankings/ranking/562953
195,565140,Tábor,CZE,28 JUL 2015,28 JUL 2015,405,106,71994,203,72399,https://worldathletics.org/records/competition-performance-rankings/ranking/565140
196,563481,"Canyon WTAMU Open Twilight, Canyon, TX",USA,25 APR 2015,25 APR 2015,35,332,72355,192,72390,https://worldathletics.org/records/competition-performance-rankings/ranking/563481
197,563007,"Claremont Pomona-Pitzer, Claremont, CA",USA,04 APR 2015,04 APR 2015,170,177,72155,198,72325,https://worldathletics.org/records/competition-performance-rankings/ranking/563007
198,564187,Vénissieux,FRA,24 MAY 2015,24 MAY 2015,210,150,72068,199,72278,https://worldathletics.org/records/competition-performance-rankings/ranking/564187
199,562802,"Los Angeles Jim Bush Collegiate Invitational, Los Angeles, CA",USA,24 MAR 2015,24 MAR 2015,20,383,72178,196,72198,https://worldathletics.org/records/competition-performance-rankings/ranking/562802
200,563655,"Seattle UW vs WSU Dual Meet, Seattle, WA",USA,01 MAY 2015,02 MAY 2015,20,383,72162,197,72182,https://worldathletics.org/records/competition-performance-rankings/ranking/563655
201,563239,"Louisville ACC-Big Ten Challenge, Louisville, KY",USA,11 APR 2015,11 APR 2015,20,383,72051,200,72071,https://worldathletics.org/records/competition-performance-rankings/ranking/563239
202,562987,"Baton Rouge Battle on the Bayou, Baton Rouge, LA",USA,03 APR 2015,04 APR 2015,40,320,72019,202,72059,https://worldathletics.org/records/competition-performance-rankings/ranking/562987
203,563001,"Sacramento Mondo Challenge, Sacramento, CA",USA,04 APR 2015,04 APR 2015,10,439,72036,201,72046,https://worldathletics.org/records/competition-performance-rankings/ranking/563001
204,578882,"Debrecen Hungarian Super League Final, Debrecen",HUN,05 SEP 2015,06 SEP 2015,520,91,71508,214,72028,https://worldathletics.org/records/competition-performance-rankings/ranking/578882
205,564167,"Lokeren Grote Prijs, Lokeren",BEL,25 MAY 2015,25 MAY 2015,185,165,71823,206,72008,https://worldathletics.org/records/competition-performance-rankings/ranking/564167
206,564751,"Nottwil Bonus-Track Swiss Meeting, Nottwil",SUI,27 JUN 2015,27 JUN 2015,50,295,71920,204,71970,https://worldathletics.org/records/competition-performance-rankings/ranking/564751
207,564141,Bondoufle,FRA,24 MAY 2015,24 MAY 2015,130,204,71830,205,71960,https://worldathletics.org/records/competition-performance-rankings/ranking/564141
208,563838,Vénissieux,FRA,10 MAY 2015,10 MAY 2015,350,124,71592,210,71942,https://worldathletics.org/records/competition-performance-rankings/ranking/563838
209,564461,"Tartu Gustav Sule Memorial, Tartu",EST,09 JUN 2015,09 JUN 2015,385,112,71531,212,71916,https://worldathletics.org/records/competition-performance-rankings/ranking/564461
210,564745,"Reims Meeting National, Reims",FRA,25 JUN 2015,25 JUN 2015,20,383,71808,207,71828,https://worldathletics.org/records/competition-performance-rankings/ranking/564745
211,563602,"Lynchburg Liberty Twilight Qualifier, Lynchburg, VA",USA,29 APR 2015,29 APR 2015,55,284,71663,208,71718,https://worldathletics.org/records/competition-performance-rankings/ranking/563602
212,563966,"Bern Swiss Club Championships, Bern",SUI,16 MAY 2015,16 MAY 2015,265,141,71421,217,71686,https://worldathletics.org/records/competition-performance-rankings/ranking/563966
213,563876,"Lincoln Nebraska Invitational, Lincoln, NE",USA,09 MAY 2015,09 MAY 2015,15,411,71645,209,71660,https://worldathletics.org/records/competition-performance-rankings/ranking/563876
214,563821,"Sheffield British Athletics League, Sheffield",GBR,09 MAY 2015,09 MAY 2015,165,178,71476,216,71641,https://worldathletics.org/records/competition-performance-rankings/ranking/563821
215,564435,"Vught Dutch Club Championships, Vught",NED,06 JUN 2015,06 JUN 2015,145,195,71485,215,71630,https://worldathletics.org/records/competition-performance-rankings/ranking/564435
216,563948,"Corvallis OSU High Performance Meet, Corvallis, OR",USA,01 MAY 2015,01 MAY 2015,0,,71549,211,71549,https://worldathletics.org/records/competition-performance-rankings/ranking/563948
217,563039,"Albuquerque UNM Tailwind, Albuquerque, NM",USA,04 APR 2015,04 APR 2015,20,383,71513,213,71533,https://worldathletics.org/records/competition-performance-rankings/ranking/563039
218,563875,"Sacramento State Open, Sacramento, CA",USA,09 MAY 2015,09 MAY 2015,15,411,71420,218,71435,https://worldathletics.org/records/competition-performance-rankings/ranking/563875
219,563974,"Swarthmore Final Qualifier, Swarthmore, PA",USA,11 MAY 2015,11 MAY 2015,0,,71414,219,71414,https://worldathletics.org/records/competition-performance-rankings/ranking/563974
220,562015,"Montego Bay Milo Western Relays, Montego Bay",JAM,14 FEB 2015,14 FEB 2015,0,,71401,220,71401,https://worldathletics.org/records/competition-performance-rankings/ranking/562015
221,563844,"Allendale GVSU Last Chance Meet, Allendale, MI",USA,08 MAY 2015,08 MAY 2015,145,195,71243,223,71388,https://worldathletics.org/records/competition-performance-rankings/ranking/563844
222,564790,"Lier Memorial Jos Verstockt, Lier",BEL,28 JUN 2015,28 JUN 2015,45,305,71269,221,71314,https://worldathletics.org/records/competition-performance-rankings/ranking/564790
223,564341,"Orvieto Memorial Luca Coscioni, Orvieto",ITA,02 JUN 2015,02 JUN 2015,45,305,71257,222,71302,https://worldathletics.org/records/competition-performance-rankings/ranking/564341
224,563649,"Terre Haute Pacesetter Quadrangular, Terre Haute, IN",USA,02 MAY 2015,02 MAY 2015,65,274,71186,224,71251,https://worldathletics.org/records/competition-performance-rankings/ranking/563649
225,564761,Nogent-sur-Marne,FRA,28 JUN 2015,28 JUN 2015,10,439,71186,224,71196,https://worldathletics.org/records/competition-performance-rankings/ranking/564761
226,563976,"Georgetown Cayman Invitational, George Town",CAY,16 MAY 2015,16 MAY 2015,525,86,70636,244,71161,https://worldathletics.org/records/competition-performance-rankings/ranking/563976
227,565354,"Cartagena GP Int. Bolivar Ganador, Cartagena de Indias",COL,16 MAY 2015,16 MAY 2015,165,178,70973,231,71138,https://worldathletics.org/records/competition-performance-rankings/ranking/565354
228,562960,"Pretoria AGN League, Pretoria",RSA,07 MAR 2015,07 MAR 2015,85,248,71011,229,71096,https://worldathletics.org/records/competition-performance-rankings/ranking/562960
229,562796,"Carolina Spring Classic, Carolina",PUR,21 MAR 2015,21 MAR 2015,50,295,71035,227,71085,https://worldathletics.org/records/competition-performance-rankings/ranking/562796
230,564695,Valence,FRA,20 JUN 2015,20 JUN 2015,55,284,71029,228,71084,https://worldathletics.org/records/competition-performance-rankings/ranking/564695
231,563119,"Palo Alto The Big Meet, Palo Alto, CA",USA,11 APR 2015,11 APR 2015,15,411,71048,226,71063,https://worldathletics.org/records/competition-performance-rankings/ranking/563119
232,564941,"British Athletics League, Scotstoun Stadium, Glasgow",GBR,11 JUL 2015,11 JUL 2015,190,160,70858,234,71048,https://worldathletics.org/records/competition-performance-rankings/ranking/564941
233,564375,"Halifax Aileen Meagher International Track Classic, Halifax",CAN,02 JUN 2015,02 JUN 2015,205,152,70842,236,71047,https://worldathletics.org/records/competition-performance-rankings/ranking/564375
234,563940,"Louisville Twilight Classic, Louisville, KY",USA,08 MAY 2015,08 MAY 2015,60,281,70975,230,71035,https://worldathletics.org/records/competition-performance-rankings/ranking/563940
235,563308,"El Paso UTEP Invitational, El Paso, TX",USA,18 APR 2015,18 APR 2015,50,295,70876,233,70926,https://worldathletics.org/records/competition-performance-rankings/ranking/563308
236,563658,"Pavia Graziano Della Valle, Pavia",ITA,03 MAY 2015,03 MAY 2015,60,281,70844,235,70904,https://worldathletics.org/records/competition-performance-rankings/ranking/563658
237,563932,"Rabat Meeting Elite, Rabat",MAR,09 MAY 2015,09 MAY 2015,15,411,70881,232,70896,https://worldathletics.org/records/competition-performance-rankings/ranking/563932
238,565006,"Mataró Meeting Ciudad de Mataró, Mataró",ESP,18 JUL 2015,18 JUL 2015,145,195,70750,242,70895,https://worldathletics.org/records/competition-performance-rankings/ranking/565006
239,564467,"Łódź Ludwik Szumlewski Memorial, Łódź",POL,07 JUN 2015,07 JUN 2015,130,204,70759,240,70889,https://worldathletics.org/records/competition-performance-rankings/ranking/564467
240,564641,Kraków,POL,13 JUN 2015,13 JUN 2015,90,242,70768,238,70858,https://worldathletics.org/records/competition-performance-rankings/ranking/564641
241,564405,"Ithaca Cornell Outdoor Invitational, Ithaca, NY",USA,02 MAY 2015,02 MAY 2015,35,332,70776,237,70811,https://worldathletics.org/records/competition-performance-rankings/ranking/564405
242,563495,"Fresno Bulldog Invitational, Fresno, CA",USA,25 APR 2015,25 APR 2015,30,346,70766,239,70796,https://worldathletics.org/records/competition-performance-rankings/ranking/563495
243,565252,"Eton UK Women's League, Eton",GBR,08 AUG 2015,08 AUG 2015,80,255,70677,243,70757,https://worldathletics.org/records/competition-performance-rankings/ranking/565252
244,562458,"Berkeley Cal Opener, Berkeley, CA",USA,07 MAR 2015,07 MAR 2015,0,,70752,241,70752,https://worldathletics.org/records/competition-performance-rankings/ranking/562458
245,564245,"Namur Atletissima, Namur",BEL,27 MAY 2015,27 MAY 2015,260,142,70388,246,70648,https://worldathletics.org/records/competition-performance-rankings/ranking/564245
246,565395,"Columbus OH D1 State Meet, Columbus, OH",USA,06 JUN 2015,06 JUN 2015,0,,70455,245,70455,https://worldathletics.org/records/competition-performance-rankings/ranking/565395
247,564669,"Osterode Volksbankmeeting, Osterode",GER,19 JUN 2015,19 JUN 2015,130,204,70318,250,70448,https://worldathletics.org/records/competition-performance-rankings/ranking/564669
248,563809,"Lisse Ter Specke Bokaal, Lisse",NED,09 MAY 2015,09 MAY 2015,70,266,70329,249,70399,https://worldathletics.org/records/competition-performance-rankings/ranking/563809
249,564985,"Onitsha AFN Golden League, Onitsha",NGR,11 JUN 2015,11 JUN 2015,30,346,70355,248,70385,https://worldathletics.org/records/competition-performance-rankings/ranking/564985
250,563238,"Boulder Colorado Invitational, Boulder, CO",USA,10 APR 2015,11 APR 2015,25,365,70359,247,70384,https://worldathletics.org/records/competition-performance-rankings/ranking/563238
251,562907,"Kingston Youngster Goldsmith, Kingston",JAM,07 FEB 2015,07 FEB 2015,105,227,70219,254,70324,https://worldathletics.org/records/competition-performance-rankings/ranking/562907
252,563044,"Greeley Tom Benich Classic, Greeley, CO",USA,04 APR 2015,04 APR 2015,5,473,70293,251,70298,https://worldathletics.org/records/competition-performance-rankings/ranking/563044
253,563861,"Naperville Dr. Keeler Invitational, Naperville, IL",USA,08 MAY 2015,08 MAY 2015,0,,70262,252,70262,https://worldathletics.org/records/competition-performance-rankings/ranking/563861
254,563108,"Salt Lake City Utah Spring Classic, Salt Lake City, UT",USA,10 APR 2015,10 APR 2015,5,473,70241,253,70246,https://worldathletics.org/records/competition-performance-rankings/ranking/563108
255,564886,"Saint-Niklaas Int. Peugeotmeeting, Sint-Niklaas",BEL,04 JUL 2015,04 JUL 2015,95,237,70072,257,70167,https://worldathletics.org/records/competition-performance-rankings/ranking/564886
256,563334,"Los Angeles CSULA Twilight Open, Los Angeles, CA",USA,16 APR 2015,16 APR 2015,40,320,70123,255,70163,https://worldathletics.org/records/competition-performance-rankings/ranking/563334
257,564564,Minsk,BLR,12 JUN 2015,12 JUN 2015,85,248,70065,258,70150,https://worldathletics.org/records/competition-performance-rankings/ranking/564564
258,565088,"Hoschton USATF U19 JO Region 4 Qualifier, Hoschton, GA",USA,12 JUL 2015,12 JUL 2015,0,,70116,256,70116,https://worldathletics.org/records/competition-performance-rankings/ranking/565088
259,563881,"Basel Hürden- und Sprintmeeting, Basel",SUI,09 MAY 2015,09 MAY 2015,30,346,70061,259,70091,https://worldathletics.org/records/competition-performance-rankings/ranking/563881
260,564953,"Birmingham UK Women's League, Birmingham",GBR,12 JUL 2015,12 JUL 2015,55,284,70033,262,70088,https://worldathletics.org/records/competition-performance-rankings/ranking/564953
261,564839,"Kutno Mityng o Różę Kutna, Kutno",POL,04 JUL 2015,04 JUL 2015,40,320,70034,261,70074,https://worldathletics.org/records/competition-performance-rankings/ranking/564839
262,562674,"Tampa Bulls Invitational, Tampa, FL",USA,19 MAR 2015,20 MAR 2015,45,305,70023,263,70068,https://worldathletics.org/records/competition-performance-rankings/ranking/562674
263,563630,"El Paso UTEP Twilight, El Paso, TX",USA,01 MAY 2015,01 MAY 2015,15,411,70045,260,70060,https://worldathletics.org/records/competition-performance-rankings/ranking/563630
264,564392,"Praha Academica, Praha",CZE,04 JUN 2015,04 JUN 2015,125,212,69887,267,70012,https://worldathletics.org/records/competition-performance-rankings/ranking/564392
265,561767,"Hamilton Porritt Classic, Hamilton",NZL,07 FEB 2015,07 FEB 2015,110,223,69900,266,70010,https://worldathletics.org/records/competition-performance-rankings/ranking/561767
266,564732,"Plasenica, Plasencia",ESP,24 JUN 2015,24 JUN 2015,85,248,69905,265,69990,https://worldathletics.org/records/competition-performance-rankings/ranking/564732
267,565186,"Linz UNION Leichtathletik Gala, Linz",AUT,01 AUG 2015,01 AUG 2015,280,137,69690,272,69970,https://worldathletics.org/records/competition-performance-rankings/ranking/565186
268,564279,"Slovenska Bistrica Int. Meeting, Slovenska Bistrica",SLO,30 MAY 2015,30 MAY 2015,180,170,69769,270,69949,https://worldathletics.org/records/competition-performance-rankings/ranking/564279
269,563112,"Fullerton Big West Challenge Cup, Fullerton, CA",USA,10 APR 2015,10 APR 2015,0,,69914,264,69914,https://worldathletics.org/records/competition-performance-rankings/ranking/563112
270,564144,"Pontoise, Cergy-Pontoise",FRA,24 MAY 2015,24 MAY 2015,55,284,69857,268,69912,https://worldathletics.org/records/competition-performance-rankings/ranking/564144
271,564501,"Veszprém Balaton Bajnokság, Veszprém",HUN,07 JUN 2015,07 JUN 2015,130,204,69772,269,69902,https://worldathletics.org/records/competition-performance-rankings/ranking/564501
272,563859,"Madison Wisconsin Open, Madison, WI",USA,08 MAY 2015,08 MAY 2015,70,266,69756,271,69826,https://worldathletics.org/records/competition-performance-rankings/ranking/563859
273,564276,Jena,GER,31 MAY 2015,31 MAY 2015,190,160,69634,275,69824,https://worldathletics.org/records/competition-performance-rankings/ranking/564276
274,563835,Franconville,FRA,10 MAY 2015,10 MAY 2015,160,182,69555,280,69715,https://worldathletics.org/records/competition-performance-rankings/ranking/563835
275,562816,"Buenos Aires Federacion Atletica Metropolitana, Buenos Aires",ARG,27 MAR 2015,27 MAR 2015,390,109,69306,293,69696,https://worldathletics.org/records/competition-performance-rankings/ranking/562816
276,563427,"Edwardsville Gateway Invite, Edwardsville, IL",USA,18 APR 2015,18 APR 2015,35,332,69655,273,69690,https://worldathletics.org/records/competition-performance-rankings/ranking/563427
276,564824,"Sundsvall Swedish Club Championships, Sundsvall",SWE,01 JUL 2015,01 JUL 2015,155,184,69535,283,69690,https://worldathletics.org/records/competition-performance-rankings/ranking/564824
278,563855,"Charleston EIU Twilight, Charleston, IL",USA,08 MAY 2015,08 MAY 2015,5,473,69646,274,69651,https://worldathletics.org/records/competition-performance-rankings/ranking/563855
279,562966,"San Angelo ASU David Noble Relays, San Angelo, TX",USA,02 APR 2015,02 APR 2015,10,439,69592,276,69602,https://worldathletics.org/records/competition-performance-rankings/ranking/562966
280,561414,"Wellington Capital Classic, Wellington",NZL,23 JAN 2015,23 JAN 2015,30,346,69565,279,69595,https://worldathletics.org/records/competition-performance-rankings/ranking/561414
280,562595,"Lake Charles McNeese Cowboy Relays, Lake Charles, LA",USA,14 MAR 2015,14 MAR 2015,25,365,69570,278,69595,https://worldathletics.org/records/competition-performance-rankings/ranking/562595
282,563628,"College Park Jim Kehoe Twilight, College Park, MD",USA,01 MAY 2015,01 MAY 2015,20,383,69573,277,69593,https://worldathletics.org/records/competition-performance-rankings/ranking/563628
283,564126,"Aarhus Nordic Challenge, Århus",DEN,23 MAY 2015,23 MAY 2015,80,255,69499,284,69579,https://worldathletics.org/records/competition-performance-rankings/ranking/564126
284,633356,"Victoria International Track Classic, Victoria",CAN,10 JUN 2015,10 JUN 2015,275,138,69266,295,69541,https://worldathletics.org/records/competition-performance-rankings/ranking/633356
285,565101,"Abilene USATF U19 JO Region 12 Qualifier, Abilene, TX",USA,11 JUL 2015,11 JUL 2015,0,,69540,281,69540,https://worldathletics.org/records/competition-performance-rankings/ranking/565101
286,564163,"La Crosse UW-La Crosse Qualifier, La Crosse, WI",USA,15 MAY 2015,15 MAY 2015,0,,69538,282,69538,https://worldathletics.org/records/competition-performance-rankings/ranking/564163
287,563158,"Pittsburg Gorilla Classic, Pittsburgh, PA",USA,11 APR 2015,11 APR 2015,0,,69489,285,69489,https://worldathletics.org/records/competition-performance-rankings/ranking/563158
288,565440,"Cali GP Sudamericano, Cali",COL,01 AUG 2015,01 AUG 2015,105,227,69359,289,69464,https://worldathletics.org/records/competition-performance-rankings/ranking/565440
289,564170,"Basel Susanne Meier Memorial, Basel",SUI,25 MAY 2015,25 MAY 2015,30,346,69420,286,69450,https://worldathletics.org/records/competition-performance-rankings/ranking/564170
290,564700,Schweinfurt,GER,20 JUN 2015,20 JUN 2015,0,,69419,287,69419,https://worldathletics.org/records/competition-performance-rankings/ranking/564700
291,564977,"Hobbs Ross Black Open, Hobbs, NM",USA,18 APR 2015,18 APR 2015,0,,69395,288,69395,https://worldathletics.org/records/competition-performance-rankings/ranking/564977
292,564189,"München Ludwig Jall Sportfest, München",GER,23 MAY 2015,23 MAY 2015,70,266,69323,291,69393,https://worldathletics.org/records/competition-performance-rankings/ranking/564189
293,563960,"Vught Harry Schulting Games, Vught",NED,14 MAY 2015,14 MAY 2015,40,320,69336,290,69376,https://worldathletics.org/records/competition-performance-rankings/ranking/563960
294,564723,Maribor,SLO,24 JUN 2015,24 JUN 2015,90,242,69278,294,69368,https://worldathletics.org/records/competition-performance-rankings/ranking/564723
295,564042,"Turnov Ludvík Daňek Memorial, Turnov",CZE,19 MAY 2015,19 MAY 2015,635,71,68717,314,69352,https://worldathletics.org/records/competition-performance-rankings/ranking/564042
296,563629,"Davis Causeway Classic Dual, Davis, CA",USA,01 MAY 2015,01 MAY 2015,0,,69309,292,69309,https://worldathletics.org/records/competition-performance-rankings/ranking/563629
297,564151,"Debrecen Kelet Kupa, Debrecen",HUN,24 MAY 2015,24 MAY 2015,55,284,69197,297,69252,https://worldathletics.org/records/competition-performance-rankings/ranking/564151
298,565116,"Budapest Honvéd Kupa, Budapest",HUN,24 JUL 2015,24 JUL 2015,35,332,69200,296,69235,https://worldathletics.org/records/competition-performance-rankings/ranking/565116
299,563863,"Seattle Ken Shannon Invitational, Seattle, WA",USA,08 MAY 2015,09 MAY 2015,40,320,69067,298,69107,https://worldathletics.org/records/competition-performance-rankings/ranking/563863
300,564391,"Gladbeck BORSIG-Meeting, Gladbeck",GER,23 MAY 2015,23 MAY 2015,15,411,69050,301,69065,https://worldathletics.org/records/competition-performance-rankings/ranking/564391
301,562817,"Orem UVU Collegiate Invitational, Orem, UT",USA,27 MAR 2015,27 MAR 2015,5,473,69054,300,69059,https://worldathletics.org/records/competition-performance-rankings/ranking/562817
301,565444,"South Plainfield NJ Meet of Champions, South Plainfield, NJ",USA,03 JUN 2015,03 JUN 2015,0,,69059,299,69059,https://worldathletics.org/records/competition-performance-rankings/ranking/565444
303,564428,"Memphis Invitational, Memphis, TN",USA,02 MAY 2015,02 MAY 2015,15,411,69036,302,69051,https://worldathletics.org/records/competition-performance-rankings/ranking/564428
304,564834,"22. midsommar - Charlottenburger-Mittsommernacht, Mommsenstadion, Berlin",GER,03 JUL 2015,03 JUL 2015,25,365,68917,303,68942,https://worldathletics.org/records/competition-performance-rankings/ranking/564834
305,564531,"Zagreb Croatian Club Championships, Zagreb",CRO,13 JUN 2015,13 JUN 2015,90,242,68821,307,68911,https://worldathletics.org/records/competition-performance-rankings/ranking/564531
306,563148,"San Marcos Mangrum Invitational, San Marcos, TX",USA,11 APR 2015,11 APR 2015,0,,68882,304,68882,https://worldathletics.org/records/competition-performance-rankings/ranking/563148
307,564833,Praha,CZE,03 JUL 2015,03 JUL 2015,50,295,68818,308,68868,https://worldathletics.org/records/competition-performance-rankings/ranking/564833
