place,competitionId,competition,country,startDate,endDate,partScore,participationScorePlace,resultScore,resultScorePlace,competitionScore,competitionUrl
143,599100,"3. Memoriał Wiesława Maniaka, Wieslaw Maniak Municipal Athletic Stadium, Szczecin",POL,16 AUG 2020,16 AUG 2020,740,34,67950,160,68690,https://worldathletics.org/records/competition-performance-rankings/ranking/599100
144,597649,"Torneio FPA, Centro de Atletismo Professor Oswaldo Terra, Sao Bernardo do Campo",BRA,07 MAR 2020,07 MAR 2020,160,108,68515,145,68675,https://worldathletics.org/records/competition-performance-rankings/ranking/597649
145,599235,"Abendmeeting, Sportanlage Wisacher, Regensdorf",SUI,08 AUG 2020,08 AUG 2020,60,166,68565,142,68625,https://worldathletics.org/records/competition-performance-rankings/ranking/599235
146,598675,"Memorial Matica Šušteršiča in Patrika Cvetana, Stadion Park Šiška, Ljubljana",SLO,16 JUL 2020,16 JUL 2020,195,95,68399,150,68594,https://worldathletics.org/records/competition-performance-rankings/ranking/598675
147,598138,"1er Meeting Fèdèral, Fes",MAR,16 FEB 2020,16 FEB 2020,25,224,68555,143,68580,https://worldathletics.org/records/competition-performance-rankings/ranking/598138
148,599063,"3. kolo Atletická liga, Mestský atletický štadión, Trnava",SVK,15 AUG 2020,15 AUG 2020,90,144,68484,147,68574,https://worldathletics.org/records/competition-performance-rankings/ranking/599063
149,601404,"Benita Willis Shield, QSAC State Athletics Facility, Nathan, Brisbane",AUS,02 DEC 2020,05 DEC 2020,70,161,68484,147,68554,https://worldathletics.org/records/competition-performance-rankings/ranking/601404
150,596040,"Central Hurdles and Relays, GC Foster College, Spanish Town",JAM,18 JAN 2020,18 JAN 2020,230,83,68311,154,68541,https://worldathletics.org/records/competition-performance-rankings/ranking/596040
151,600567,"Meeting LIFA, Stade Annexe Stade de France, St-Denis",FRA,29 AUG 2020,29 AUG 2020,20,235,68507,146,68527,https://worldathletics.org/records/competition-performance-rankings/ranking/600567
152,595644,"Illawarra Track Challenge, Kerryn McCann Athletic Centre, Wollongong",AUS,11 JAN 2020,11 JAN 2020,55,174,68435,149,68490,https://worldathletics.org/records/competition-performance-rankings/ranking/595644
153,598750,"Olimpik Deneme Yarışmaları, Ankara",TUR,18 JUL 2020,19 JUL 2020,95,140,68362,152,68457,https://worldathletics.org/records/competition-performance-rankings/ranking/598750
154,601181,"AGN League 5, Bestmed Tuks Stadium, Pretoria",RSA,12 DEC 2020,12 DEC 2020,20,235,68387,151,68407,https://worldathletics.org/records/competition-performance-rankings/ranking/601181
155,598869,"Pražské memoriály, Atletický stadion Slavia Praha, Praha",CZE,31 JUL 2020,31 JUL 2020,20,235,68360,153,68380,https://worldathletics.org/records/competition-performance-rankings/ranking/598869
156,599234,"Landslagsutmaningen, Hällåsens IP, Söderhamn",SWE,08 AUG 2020,08 AUG 2020,55,174,68310,155,68365,https://worldathletics.org/records/competition-performance-rankings/ranking/599234
157,598763,"SK COSMA vasaros taurės varžybos, Vingis Park Stadium, Vilnius",LTU,21 JUL 2020,21 JUL 2020,255,78,68071,157,68326,https://worldathletics.org/records/competition-performance-rankings/ranking/598763
158,599238,"Meeting Madonna della Neve, Stadio Quercia, Rovereto",ITA,05 AUG 2020,05 AUG 2020,25,224,68201,156,68226,https://worldathletics.org/records/competition-performance-rankings/ranking/599238
159,598120,"CAA Training Base Permit Meeting - Fujian, Fuzhou",CHN,25 APR 2020,26 APR 2020,25,224,68071,157,68096,https://worldathletics.org/records/competition-performance-rankings/ranking/598120
160,600195,"5th Kyoto Association Record Meeting, Yamashiro Park Stadium, Uji",JPN,27 SEP 2020,27 SEP 2020,0,,68037,159,68037,https://worldathletics.org/records/competition-performance-rankings/ranking/600195
161,598651,"Velká cena Tábora, Stadion Míru, Tábor",CZE,14 JUL 2020,14 JUL 2020,130,124,67778,165,67908,https://worldathletics.org/records/competition-performance-rankings/ranking/598651
162,599644,"12th Nihon University Competition, Nihon University Athletics Stadium, Setagaya, Tokyo",JPN,09 AUG 2020,09 AUG 2020,0,,67858,161,67858,https://worldathletics.org/records/competition-performance-rankings/ranking/599644
163,599102,"Grand Prix Mingels, Boudewijnstadion, Bruxelles",BEL,08 AUG 2020,08 AUG 2020,30,214,67786,164,67816,https://worldathletics.org/records/competition-performance-rankings/ranking/599102
164,600496,"Troféu Norte-Nordeste CAIXA de Atletismo, Recifé",BRA,31 OCT 2020,01 NOV 2020,85,149,67729,168,67814,https://worldathletics.org/records/competition-performance-rankings/ranking/600496
165,597646,"AARTFC Indoor Track & Field Championships, Golisano Training Center, Rochester, NY",USA,06 MAR 2020,07 MAR 2020,0,,67809,162,67809,https://worldathletics.org/records/competition-performance-rankings/ranking/597646
166,600466,"Hyogo Autumn Meeting, Universiade Commemorative Stadium, Kobe",JPN,10 OCT 2020,11 OCT 2020,0,,67793,163,67793,https://worldathletics.org/records/competition-performance-rankings/ranking/600466
167,600530,"Trofeo Bracco, Campo XXV Aprile, Milano",ITA,25 JUL 2020,25 JUL 2020,15,254,67759,166,67774,https://worldathletics.org/records/competition-performance-rankings/ranking/600530
168,600514,"Fukuoka Prefecture HS Tournament, Hakatanomori Athletic Stadium, Fukuoka",JPN,22 AUG 2020,23 AUG 2020,0,,67744,167,67744,https://worldathletics.org/records/competition-performance-rankings/ranking/600514
169,600258,"Mid Summer Track Night, LAZ Wien, Wien",AUT,11 JUL 2020,11 JUL 2020,40,194,67613,169,67653,https://worldathletics.org/records/competition-performance-rankings/ranking/600258
170,597312,"SW Isaac Henry Invitational, National Stadium, Kingston",JAM,22 FEB 2020,22 FEB 2020,95,140,67540,172,67635,https://worldathletics.org/records/competition-performance-rankings/ranking/597312
171,601142,"Nagano Summer Trial, Shinshu SkyPark Athletic Field, Matsumoto",JPN,18 JUL 2020,19 JUL 2020,0,,67569,170,67569,https://worldathletics.org/records/competition-performance-rankings/ranking/601142
172,600322,"4th Kokushikan University Competition, Kokushikan University Stadium, Tama",JPN,04 JUL 2020,05 JUL 2020,60,166,67504,174,67564,https://worldathletics.org/records/competition-performance-rankings/ranking/600322
173,598088,"AGN League 4, Bestmed Tuks Stadium, Pretoria",RSA,08 FEB 2020,08 FEB 2020,5,287,67549,171,67554,https://worldathletics.org/records/competition-performance-rankings/ranking/598088
174,601094,"AGN League 3, Bestmed Tuks Stadium, Pretoria",RSA,28 NOV 2020,28 NOV 2020,10,266,67524,173,67534,https://worldathletics.org/records/competition-performance-rankings/ranking/601094
175,598609,"II Meeting Brazzale, Campo Scuola G. Perraro, Vicenza",ITA,11 JUL 2020,11 JUL 2020,85,149,67396,175,67481,https://worldathletics.org/records/competition-performance-rankings/ranking/598609
176,599224,"Gibson McCook Relays, National Stadium, Kingston",JAM,29 FEB 2020,29 FEB 2020,100,138,67361,176,67461,https://worldathletics.org/records/competition-performance-rankings/ranking/599224
177,598362,"Mikromítink ČAS, Kolin",CZE,17 JUN 2020,17 JUN 2020,80,153,67289,177,67369,https://worldathletics.org/records/competition-performance-rankings/ranking/598362
178,597757,"UBAC Meet, University of Botswana Stadium, Gaborone",BOT,14 MAR 2020,14 MAR 2020,25,224,67287,178,67312,https://worldathletics.org/records/competition-performance-rankings/ranking/597757
179,597268,"Prueba de confrontacion 2020, Estadio Panamericano, La Habana",CUB,21 FEB 2020,22 FEB 2020,400,57,66903,184,67303,https://worldathletics.org/records/competition-performance-rankings/ranking/597268
180,601069,"Night of 5's, AUT Millennium, Auckland",NZL,18 DEC 2020,18 DEC 2020,440,51,66790,190,67230,https://worldathletics.org/records/competition-performance-rankings/ranking/601069
181,600407,"25th Tohoku High School Competition, Athletic Field, Kitakami",JPN,02 OCT 2020,04 OCT 2020,0,,67105,179,67105,https://worldathletics.org/records/competition-performance-rankings/ranking/600407
182,600508,"42nd Fukuoka Prefectural HS Meeting, Hakatanomori Athletic Stadium, Fukuoka",JPN,19 SEP 2020,20 SEP 2020,0,,67087,180,67087,https://worldathletics.org/records/competition-performance-rankings/ranking/600508
183,599645,"4th University of Tsukuba Competition, University Stadium, Tsukuba",JPN,13 AUG 2020,13 AUG 2020,15,254,67068,181,67083,https://worldathletics.org/records/competition-performance-rankings/ranking/599645
184,600568,"University vs. School Competition, Athletic Park, Ageo",JPN,22 SEP 2020,24 SEP 2020,0,,67060,182,67060,https://worldathletics.org/records/competition-performance-rankings/ranking/600568
185,601081,"6th Kokushikan University Competition, Kokushikan University Stadium, Tama",JPN,31 OCT 2020,01 NOV 2020,15,254,66986,183,67001,https://worldathletics.org/records/competition-performance-rankings/ranking/601081
186,598614,"1. kolo Atletická liga, Mestský štadión, Dubnica nad Váhom",SVK,12 JUL 2020,12 JUL 2020,110,132,66829,189,66939,https://worldathletics.org/records/competition-performance-rankings/ranking/598614
187,598934,"Tilastopajacup 7, Paavo Nurmen Stadion, Turku",FIN,04 AUG 2020,04 AUG 2020,35,205,66898,185,66933,https://worldathletics.org/records/competition-performance-rankings/ranking/598934
188,600489,"Higashi Osaka City August Record Meeting, Try Stadium, Osaka",JPN,15 AUG 2020,15 AUG 2020,10,266,66885,186,66895,https://worldathletics.org/records/competition-performance-rankings/ranking/600489
189,598161,"CONADEIP, Monterrey",MEX,13 MAR 2020,15 MAR 2020,10,266,66869,187,66879,https://worldathletics.org/records/competition-performance-rankings/ranking/598161
190,598433,"Velké ceny města Olomouce, Stadion TJ Lokomotiva Olomouc,, Olomouc",CZE,27 JUN 2020,27 JUN 2020,130,124,66737,192,66867,https://worldathletics.org/records/competition-performance-rankings/ranking/598433
191,597588,"San Diego Collegiate Challenge, Triton Stadium, San Diego, CA",USA,07 MAR 2020,07 MAR 2020,0,,66860,188,66860,https://worldathletics.org/records/competition-performance-rankings/ranking/597588
192,600378,"1st Niigata Record Meeting, Denka Big Swan Stadium, Niigata",JPN,01 AUG 2020,02 AUG 2020,40,194,66776,191,66816,https://worldathletics.org/records/competition-performance-rankings/ranking/600378
193,598562,"Abendsportfest des DSC 1898, Heinz-Steyer-Stadion, Dresden",GER,10 JUL 2020,10 JUL 2020,120,129,66650,193,66770,https://worldathletics.org/records/competition-performance-rankings/ranking/598562
194,599557,"CAA Training Base Permit Meeting, Xinzhuang Training Base, Shanghai",CHN,23 AUG 2020,23 AUG 2020,170,100,66574,195,66744,https://worldathletics.org/records/competition-performance-rankings/ranking/599557
195,598328,"20. Miting Slovenska Bistrica ter Stepišnikov memorial, Športni park, Slovenska Bistrica",SLO,13 JUN 2020,13 JUN 2020,140,119,66596,194,66736,https://worldathletics.org/records/competition-performance-rankings/ranking/598328
196,598615,"Trofeo Citta' di Rieti, Stadio Guidobaldi, Rieti",ITA,11 JUL 2020,12 JUL 2020,90,144,66507,197,66597,https://worldathletics.org/records/competition-performance-rankings/ranking/598615
197,595559,"Purewater/JC/R. Danny Williams Meet, Jamaica College Ashenheim Stadium, Kingston",JAM,04 JAN 2020,04 JAN 2020,0,,66568,196,66568,https://worldathletics.org/records/competition-performance-rankings/ranking/595559
198,599189,"Kergejõustikuõhtu, Rannastaadion, Pärnu",EST,22 AUG 2020,22 AUG 2020,135,121,66398,200,66533,https://worldathletics.org/records/competition-performance-rankings/ranking/599189
199,600291,"Aichi Prefectural High School Rookie Athletic Meet, Municipal Mizuho Stadium, Nagoya",JPN,26 SEP 2020,27 SEP 2020,0,,66466,198,66466,https://worldathletics.org/records/competition-performance-rankings/ranking/600291
200,599648,"Míting Internacional D´Atletisme Ciutat de Barcelona, Estadi Joan Serrahima, Barcelona",ESP,22 SEP 2020,22 SEP 2020,245,79,66200,204,66445,https://worldathletics.org/records/competition-performance-rankings/ranking/599648
201,599735,"Elite Meeting, Campo XXV Aprile, Milano",ITA,26 SEP 2020,26 SEP 2020,0,,66427,199,66427,https://worldathletics.org/records/competition-performance-rankings/ranking/599735
202,598331,"Desert Dream-Last Hurrah Invitational, Poston Butte HS, San Tan Valley, AZ",USA,11 JUN 2020,13 JUN 2020,0,,66386,201,66386,https://worldathletics.org/records/competition-performance-rankings/ranking/598331
203,600380,"Gakuren Competition, Municipal Heiwadai Stadium, Fukuoka",JPN,10 OCT 2020,10 OCT 2020,0,,66365,202,66365,https://worldathletics.org/records/competition-performance-rankings/ranking/600380
204,599437,"Copa LaligaSports Plata, Estadio Vallehermoso, Madrid",ESP,06 SEP 2020,06 SEP 2020,5,287,66347,203,66352,https://worldathletics.org/records/competition-performance-rankings/ranking/599437
205,599573,"1st Tochigi Record Meeting, Kanseki Stadium, Utsunomiya",JPN,08 AUG 2020,09 AUG 2020,15,254,66194,205,66209,https://worldathletics.org/records/competition-performance-rankings/ranking/599573
206,599061,"Memorial M. Zhelobovski, RTSOP, Minsk",BLR,13 AUG 2020,14 AUG 2020,370,58,65817,217,66187,https://worldathletics.org/records/competition-performance-rankings/ranking/599061
207,598099,"CAA Training Base Permit Meeting - Sichuan, Chengdu",CHN,10 APR 2020,11 APR 2020,40,194,66140,206,66180,https://worldathletics.org/records/competition-performance-rankings/ranking/598099
208,600191,"3rd Chukyo University Saturday Competition, Chukyo Univ. Stadium, Toyota",JPN,26 SEP 2020,26 SEP 2020,20,235,66129,207,66149,https://worldathletics.org/records/competition-performance-rankings/ranking/600191
209,598899,"Mistrovství Moravy a Slezska, Stadion TJ Lokomotiva Olomouc,, Olomouc",CZE,02 AUG 2020,02 AUG 2020,5,287,66041,208,66046,https://worldathletics.org/records/competition-performance-rankings/ranking/598899
210,598764,"CAA Training Base Permit Meeting - Liaoning (2), Dalian",CHN,13 JUL 2020,15 JUL 2020,110,132,65920,210,66030,https://worldathletics.org/records/competition-performance-rankings/ranking/598764
211,597073,"BAA Series, Francistown Stadion, Francistown",BOT,15 FEB 2020,15 FEB 2020,75,157,65911,211,65986,https://worldathletics.org/records/competition-performance-rankings/ranking/597073
212,598493,"27. midsommar light | Sommer Run & Jump, Mommsenstadion, Berlin",GER,03 JUL 2020,03 JUL 2020,35,205,65929,209,65964,https://worldathletics.org/records/competition-performance-rankings/ranking/598493
213,597271,"Primera Clasificatoria LAI, Gurabo",PUR,21 FEB 2020,22 FEB 2020,60,166,65884,212,65944,https://worldathletics.org/records/competition-performance-rankings/ranking/597271
214,597786,"ACNW League Meeting 5, McArthur Stadium, Potchefstroom",RSA,03 MAR 2020,03 MAR 2020,95,140,65845,216,65940,https://worldathletics.org/records/competition-performance-rankings/ranking/597786
215,597732,"UWI Invitational, Usain Bolt Track, Kingston",JAM,11 MAR 2020,11 MAR 2020,170,100,65762,219,65932,https://worldathletics.org/records/competition-performance-rankings/ranking/597732
216,599141,"Westfries Atletiek Gala, De Kloet, Grootebroek",NED,22 AUG 2020,22 AUG 2020,5,287,65878,213,65883,https://worldathletics.org/records/competition-performance-rankings/ranking/599141
217,597432,"Jai Taurima Shield, UQ Athletic Centre, St Lucia, Brisbane",AUS,29 FEB 2020,29 FEB 2020,10,266,65865,214,65875,https://worldathletics.org/records/competition-performance-rankings/ranking/597432
218,600656,"73rd Gunma Prefectural HS Competition, Shikishima Park Prefectural Athletic Field, Maebashi",JPN,05 SEP 2020,06 SEP 2020,0,,65861,215,65861,https://worldathletics.org/records/competition-performance-rankings/ranking/600656
219,599348,"Athletics League, Stadion Zygmunta Szelesta, Warszawa",POL,22 AUG 2020,23 AUG 2020,30,214,65817,217,65847,https://worldathletics.org/records/competition-performance-rankings/ranking/599348
220,598997,"Trofeo Citta' di Rieti, Stadio Guidobaldi, Rieti",ITA,08 AUG 2020,08 AUG 2020,60,166,65720,221,65780,https://worldathletics.org/records/competition-performance-rankings/ranking/598997
221,597269,"Garry Brown Shield, QSAC State Athletics Facility, Nathan, Brisbane",AUS,22 FEB 2020,22 FEB 2020,0,,65750,220,65750,https://worldathletics.org/records/competition-performance-rankings/ranking/597269
222,601096,"ACNW Open T&F Meeting, McArthur Stadium, Potchefstroom",RSA,01 DEC 2020,01 DEC 2020,45,186,65672,223,65717,https://worldathletics.org/records/competition-performance-rankings/ranking/601096
223,599462,"1st Fukuoka University Competition, Fukuoka University Stadium, Fukuoka",JPN,19 JUL 2020,19 JUL 2020,20,235,65669,224,65689,https://worldathletics.org/records/competition-performance-rankings/ranking/599462
224,599121,"Regional Meeting, Stadio Luigi Ridolfi, Firenze",ITA,17 AUG 2020,19 AUG 2020,10,266,65676,222,65686,https://worldathletics.org/records/competition-performance-rankings/ranking/599121
225,600914,"National Competition, Tehran",IRI,24 AUG 2020,25 AUG 2020,35,205,65600,225,65635,https://worldathletics.org/records/competition-performance-rankings/ranking/600914
226,595720,"Glynis Nunn Shield, QSAC State Athletics Facility, Nathan, Brisbane",AUS,11 JAN 2020,11 JAN 2020,45,186,65494,227,65539,https://worldathletics.org/records/competition-performance-rankings/ranking/595720
227,598945,"Nuneaton Senior & U20 Open, Pingles Stadium, Nuneaton",GBR,02 AUG 2020,02 AUG 2020,115,130,65416,230,65531,https://worldathletics.org/records/competition-performance-rankings/ranking/598945
228,597273,"Rossi Relays, Burns Track Complex - Claremont Mudd Scripps, Claremont, CA",USA,22 FEB 2020,22 FEB 2020,10,266,65499,226,65509,https://worldathletics.org/records/competition-performance-rankings/ranking/597273
229,598737,"Outdoor Meeting, Stadium Irena Szewińska, Karpacz",POL,18 JUL 2020,18 JUL 2020,20,235,65479,228,65499,https://worldathletics.org/records/competition-performance-rankings/ranking/598737
230,597619,"Cal Opener, Edwards Stadium, Berkeley, CA",USA,07 MAR 2020,07 MAR 2020,10,266,65437,229,65447,https://worldathletics.org/records/competition-performance-rankings/ranking/597619
231,598499,"1. kolo I. ligy mužů, Stadion TJ Lokomotiva Olomouc,, Olomouc",CZE,04 JUL 2020,04 JUL 2020,0,,65369,231,65369,https://worldathletics.org/records/competition-performance-rankings/ranking/598499
232,597544,"RCC Invitational, Riverside City College, Riverside, CA",USA,06 MAR 2020,06 MAR 2020,0,,65365,232,65365,https://worldathletics.org/records/competition-performance-rankings/ranking/597544
233,596279,"St. Elizabeth Invitational, STETHS, Santa Cruz",JAM,25 JAN 2020,25 JAN 2020,0,,65303,233,65303,https://worldathletics.org/records/competition-performance-rankings/ranking/596279
234,600943,"1st Kyoto Prefectural High School Record Meeting, Tamba Park Athletics Stadium, Kyoto",JPN,25 JUL 2020,25 JUL 2020,0,,65280,234,65280,https://worldathletics.org/records/competition-performance-rankings/ranking/600943
235,599339,"Hungarian U20 League Final, Lantos Mihály Sportközpont, Budapest",HUN,29 AUG 2020,30 AUG 2020,0,,65169,235,65169,https://worldathletics.org/records/competition-performance-rankings/ranking/599339
236,599754,"Czech U20 Club Championships, Tyršův stadion, Opava",CZE,03 OCT 2020,03 OCT 2020,0,,65107,236,65107,https://worldathletics.org/records/competition-performance-rankings/ranking/599754
237,599275,"Training Base Permit Meeting - Henan, Zhengzhou",CHN,06 AUG 2020,07 AUG 2020,10,266,64783,237,64793,https://worldathletics.org/records/competition-performance-rankings/ranking/599275
238,599103,"Athletics Classic Meeting ACW, Gerard Bontinckstadion, Sint-Niklaas",BEL,08 AUG 2020,08 AUG 2020,40,194,64734,239,64774,https://worldathletics.org/records/competition-performance-rankings/ranking/599103
239,597373,"SOPAC All Comers, SOPAC, Sydney",AUS,29 FEB 2020,29 FEB 2020,0,,64771,238,64771,https://worldathletics.org/records/competition-performance-rankings/ranking/597373
240,597098,"Pomona-Pitzer Collegiate All Comers, Strehle Track, Pomona College, Claremont, CA",USA,15 FEB 2020,15 FEB 2020,0,,64733,240,64733,https://worldathletics.org/records/competition-performance-rankings/ranking/597098
241,601158,"1st Hiroshima Prefectural HS Meeting, Athletics Stadium, Higashihiroshima",JPN,08 AUG 2020,09 AUG 2020,0,,64673,241,64673,https://worldathletics.org/records/competition-performance-rankings/ranking/601158
242,601180,"AGN League 4, Bestmed Tuks Stadium, Pretoria",RSA,09 DEC 2020,09 DEC 2020,20,235,64616,242,64636,https://worldathletics.org/records/competition-performance-rankings/ranking/601180
243,599000,"Regional Meeting, Stadion AWFiS, Gdansk",POL,08 AUG 2020,08 AUG 2020,10,266,64613,243,64623,https://worldathletics.org/records/competition-performance-rankings/ranking/599000
244,597758,"Test the Track Competition, Samuel Ogbemudia Stadium, Benin City",NGR,14 MAR 2020,14 MAR 2020,15,254,64577,244,64592,https://worldathletics.org/records/competition-performance-rankings/ranking/597758
245,598790,"International 10th Meeting of Castiglione della Pescaia, Stadio Angela Belli, Castiglione della Pescaia",ITA,25 JUL 2020,25 JUL 2020,185,98,64406,251,64591,https://worldathletics.org/records/competition-performance-rankings/ranking/598790
246,596135,"Norma Croker Shield, QSAC State Athletics Facility, Nathan, Brisbane",AUS,25 JAN 2020,25 JAN 2020,90,144,64478,248,64568,https://worldathletics.org/records/competition-performance-rankings/ranking/596135
247,598227,"CAA Training Base Permit Meeting - Fujian, Fuzhou",CHN,23 MAY 2020,24 MAY 2020,25,224,64527,245,64552,https://worldathletics.org/records/competition-performance-rankings/ranking/598227
248,600624,"Saitama Prefectural HS Competition, Athletic Park, Ageo",JPN,10 SEP 2020,11 SEP 2020,20,235,64527,245,64547,https://worldathletics.org/records/competition-performance-rankings/ranking/600624
249,596711,"Denise Boyd Shield, QSAC State Athletics Facility, Nathan, Brisbane",AUS,08 FEB 2020,08 FEB 2020,15,254,64508,247,64523,https://worldathletics.org/records/competition-performance-rankings/ranking/596711
250,600298,"Higashi Osaka City September Record Meeting, Try Stadium, Osaka",JPN,21 SEP 2020,21 SEP 2020,10,266,64441,250,64451,https://worldathletics.org/records/competition-performance-rankings/ranking/600298
251,601088,"5th Osaka University of Health and Sport Sciences Competition, Nansho Gakuen Stadium, Osaka",JPN,31 OCT 2020,01 NOV 2020,0,,64442,249,64442,https://worldathletics.org/records/competition-performance-rankings/ranking/601088
252,598751,"Sportland Cup, Zemgales Olimpiskais Centrs, Jelgava",LAT,18 JUL 2020,18 JUL 2020,60,166,64337,253,64397,https://worldathletics.org/records/competition-performance-rankings/ranking/598751
253,596033,"McKenley/Wint Invitational Meet, Kingston",JAM,18 JAN 2020,18 JAN 2020,0,,64340,252,64340,https://worldathletics.org/records/competition-performance-rankings/ranking/596033
254,598029,"Puma School of Speed #2, Ruimsig Stadium, Roodepoort, Johannesburg",RSA,25 JAN 2020,25 JAN 2020,0,,64312,254,64312,https://worldathletics.org/records/competition-performance-rankings/ranking/598029
255,598850,"Papaflessia, Kalamata",GRE,29 JUL 2020,29 JUL 2020,50,183,64209,256,64259,https://worldathletics.org/records/competition-performance-rankings/ranking/598850
256,600330,"2nd Central Hokkaido Record Meeting, Aoba Park Athletic Field, Chitose",JPN,12 JUL 2020,12 JUL 2020,0,,64242,255,64242,https://worldathletics.org/records/competition-performance-rankings/ranking/600330
257,598498,"1. kolo I. ligy, České Budějovice",CZE,04 JUL 2020,04 JUL 2020,0,,64141,257,64141,https://worldathletics.org/records/competition-performance-rankings/ranking/598498
258,600517,"59th Hiroshima Prefectural HS Competition, Athletics Stadium, Higashihiroshima",JPN,19 SEP 2020,20 SEP 2020,0,,64123,258,64123,https://worldathletics.org/records/competition-performance-rankings/ranking/600517
259,597953,"7th Kokushikan University Competition, Kokushikan University Stadium, Tama",JPN,27 MAR 2020,27 MAR 2020,60,166,63984,260,64044,https://worldathletics.org/records/competition-performance-rankings/ranking/597953
259,599469,"Caccia al Minimo, Stadio Paolo Rosi, Roma",ITA,05 SEP 2020,06 SEP 2020,0,,64044,259,64044,https://worldathletics.org/records/competition-performance-rankings/ranking/599469
261,598597,"RSS/American Track League CO-19 Summer Series, Life University Track & Field Stadium, Marietta, GA",USA,11 JUL 2020,11 JUL 2020,595,39,63358,273,63953,https://worldathletics.org/records/competition-performance-rankings/ranking/598597
262,598777,"Aluemestaruuskilpailut, Hiekkaharjun urheilupuisto, Vantaa",FIN,22 JUL 2020,23 JUL 2020,5,287,63896,261,63901,https://worldathletics.org/records/competition-performance-rankings/ranking/598777
263,601079,"Glynis Nunn Shield, QSAC State Athletics Facility, Nathan, Brisbane",AUS,19 DEC 2020,20 DEC 2020,10,266,63864,262,63874,https://worldathletics.org/records/competition-performance-rankings/ranking/601079
264,599138,"2nd Juntendo University Competition, Juntendo University Stadium, Inzai",JPN,01 AUG 2020,02 AUG 2020,0,,63860,263,63860,https://worldathletics.org/records/competition-performance-rankings/ranking/599138
265,598993,"Qualification Meeting, Stadion MOSiR, Lublin",POL,07 AUG 2020,07 AUG 2020,0,,63831,264,63831,https://worldathletics.org/records/competition-performance-rankings/ranking/598993
266,600676,"Sam Burley Hall of Fame Invit., Tropical Park Track, Miami, FL",USA,06 MAR 2020,07 MAR 2020,0,,63825,265,63825,https://worldathletics.org/records/competition-performance-rankings/ranking/600676
267,598880,"Meeting Novi Zvezdi, Vasil Levski National Stadium, Sofia",BUL,01 AUG 2020,01 AUG 2020,10,266,63712,266,63722,https://worldathletics.org/records/competition-performance-rankings/ranking/598880
268,598102,"CAA Training Base Permit Meeting - Hebei, Shijiazhuang",CHN,14 APR 2020,15 APR 2020,35,205,63684,267,63719,https://worldathletics.org/records/competition-performance-rankings/ranking/598102
269,598351,"CAA Training Base Permit Meeting - Shandong, Jinan",CHN,02 JUN 2020,03 JUN 2020,0,,63598,268,63598,https://worldathletics.org/records/competition-performance-rankings/ranking/598351
270,600989,"Osaka High School District Meeting (3-4), Nagai Stadium No. 2, Osaka",JPN,08 AUG 2020,11 AUG 2020,0,,63538,269,63538,https://worldathletics.org/records/competition-performance-rankings/ranking/600989
271,598825,"Sommermeeting, Grendelmatte, Riehen",SUI,25 JUL 2020,25 JUL 2020,0,,63524,270,63524,https://worldathletics.org/records/competition-performance-rankings/ranking/598825
272,598482,"Raiffeisen Austrian Top-Meeting, Leichtathletikarena, Eisenstadt",AUT,02 JUL 2020,02 JUL 2020,290,71,63170,278,63460,https://worldathletics.org/records/competition-performance-rankings/ranking/598482
273,601518,"4th Sendai University Competition, Sendai University Stadium, Sendai",JPN,31 OCT 2020,01 NOV 2020,0,,63442,271,63442,https://worldathletics.org/records/competition-performance-rankings/ranking/601518
274,599124,"LOZLA Qualifying Meet, Stadion AWF, Biala Podlaska",POL,15 AUG 2020,15 AUG 2020,5,287,63386,272,63391,https://worldathletics.org/records/competition-performance-rankings/ranking/599124
275,599351,"Trondheimslekene, Trondheim Stadion, Trondheim",NOR,22 AUG 2020,23 AUG 2020,0,,63292,274,63292,https://worldathletics.org/records/competition-performance-rankings/ranking/599351
276,599067,"Mítink Zlín, Stadion Mládeže, Zlín",CZE,15 AUG 2020,15 AUG 2020,55,174,63236,276,63291,https://worldathletics.org/records/competition-performance-rankings/ranking/599067
277,599576,"Trefeo Crotti - Memorial Ruggeri, Campo Comunale, Modena",ITA,09 SEP 2020,09 SEP 2020,0,,63243,275,63243,https://worldathletics.org/records/competition-performance-rankings/ranking/599576
278,599301,"Campeonato de Andalucía, Torremolinos",ESP,29 AUG 2020,29 AUG 2020,30,214,63205,277,63235,https://worldathletics.org/records/competition-performance-rankings/ranking/599301
279,598228,"CAA Training Base Permit Meeting - Zhejiang, Hangzhou",CHN,29 MAY 2020,30 MAY 2020,40,194,63012,279,63052,https://worldathletics.org/records/competition-performance-rankings/ranking/598228
280,600851,"Torneio Atletismo Paulista, Pista de Atletismo CEAR, Campinas",BRA,02 DEC 2020,02 DEC 2020,200,94,62784,285,62984,https://worldathletics.org/records/competition-performance-rankings/ranking/600851
281,599226,"Kim Duyst Invitational, Al Brenda Track, Warrior Stadium, Turlock, CA",USA,06 MAR 2020,07 MAR 2020,10,266,62921,280,62931,https://worldathletics.org/records/competition-performance-rankings/ranking/599226
282,598283,"CAA Training Base Permit Meeting - Hebei, Shijiazhuang",CHN,28 MAY 2020,29 MAY 2020,135,121,62792,284,62927,https://worldathletics.org/records/competition-performance-rankings/ranking/598283
283,598704,"2. kolo I. ligy, Uherské Hradiste",CZE,18 JUL 2020,18 JUL 2020,0,,62919,281,62919,https://worldathletics.org/records/competition-performance-rankings/ranking/598704
