place,competitionId,competition,country,startDate,endDate,partScore,participationScorePlace,resultScore,resultScorePlace,competitionScore,competitionUrl
150,550988,"Fes Meeting Federal, Fes",MAR,11 MAY 2013,11 MAY 2013,95,227,73746,145,73841,https://worldathletics.org/records/competition-performance-rankings/ranking/550988
151,550875,"Greensboro Aggie Last Chance, Greensboro, NC",USA,12 MAY 2013,12 MAY 2013,60,277,73775,144,73835,https://worldathletics.org/records/competition-performance-rankings/ranking/550875
152,551816,"Nembro Meeting Citta di Nembro, Nembro",ITA,03 JUL 2013,03 JUL 2013,65,265,73534,151,73599,https://worldathletics.org/records/competition-performance-rankings/ranking/551816
153,551403,"Spanish Club Championships, Zaragoza",ESP,08 JUN 2013,08 JUN 2013,170,177,73416,153,73586,https://worldathletics.org/records/competition-performance-rankings/ranking/551403
154,550628,"Eugene Oregon Twilight, Eugene, OR",USA,03 MAY 2013,03 MAY 2013,205,163,73343,155,73548,https://worldathletics.org/records/competition-performance-rankings/ranking/550628
155,551850,"Bruxelles Grand Prix Meet, Bruxelles",BEL,06 JUL 2013,06 JUL 2013,120,204,73419,152,73539,https://worldathletics.org/records/competition-performance-rankings/ranking/551850
156,552214,"Merksem Antwerp Athletics Gala, Merksem",BEL,24 AUG 2013,24 AUG 2013,110,209,73416,153,73526,https://worldathletics.org/records/competition-performance-rankings/ranking/552214
157,551181,"Turnov Ludvík Daňek Memorial, Turnov",CZE,28 MAY 2013,28 MAY 2013,690,81,72806,166,73496,https://worldathletics.org/records/competition-performance-rankings/ranking/551181
158,550132,"Louisville Border Battle ""Kentuckiana"", Louisville, KY",USA,13 APR 2013,13 APR 2013,30,345,73341,156,73371,https://worldathletics.org/records/competition-performance-rankings/ranking/550132
159,551162,"Rhede Leichtathletikmeeting, Rhede",GER,26 MAY 2013,26 MAY 2013,155,182,73127,158,73282,https://worldathletics.org/records/competition-performance-rankings/ranking/551162
160,550624,"Bloomington Billy Hayes Invitational, Bloomington, IN",USA,03 MAY 2013,03 MAY 2013,65,265,73216,157,73281,https://worldathletics.org/records/competition-performance-rankings/ranking/550624
161,552098,"Cardiff Welsh Athletics International, Cardiff",GBR,31 JUL 2013,31 JUL 2013,170,177,73029,161,73199,https://worldathletics.org/records/competition-performance-rankings/ranking/552098
162,551378,"Kessel-Lo Meeting voor Mon, Kessel-Lo",BEL,08 JUN 2013,08 JUN 2013,120,204,73069,159,73189,https://worldathletics.org/records/competition-performance-rankings/ranking/551378
163,551520,"Uppsala Folksam Challenge, Uppsala",SWE,16 JUN 2013,16 JUN 2013,210,160,72866,164,73076,https://worldathletics.org/records/competition-performance-rankings/ranking/551520
164,550941,"Moskva Open Season Competition, Moskva",RUS,11 MAY 2013,12 MAY 2013,285,137,72771,168,73056,https://worldathletics.org/records/competition-performance-rankings/ranking/550941
165,549678,"Kingston UWI Invitational, Kingston",JAM,23 MAR 2013,23 MAR 2013,585,90,72460,176,73045,https://worldathletics.org/records/competition-performance-rankings/ranking/549678
166,549666,"El Paso UTEP Springtime, El Paso, TX",USA,23 MAR 2013,23 MAR 2013,55,282,72970,162,73025,https://worldathletics.org/records/competition-performance-rankings/ranking/549666
167,551581,"Salamanca Gran Premio Caja Duero, Salamanca",ESP,12 JUN 2013,12 JUN 2013,70,254,72929,163,72999,https://worldathletics.org/records/competition-performance-rankings/ranking/551581
168,551763,"Castres Meeting National, Castres",FRA,30 JUN 2013,30 JUN 2013,310,129,72674,169,72984,https://worldathletics.org/records/competition-performance-rankings/ranking/551763
169,549790,"Jacksonville UNF North Florida Invitational, Jacksonville, FL",USA,30 MAR 2013,30 MAR 2013,55,282,72790,167,72845,https://worldathletics.org/records/competition-performance-rankings/ranking/549790
170,551137,"Orlando Golden South Classic, Orlando, FL",USA,18 MAY 2013,18 MAY 2013,0,,72832,165,72832,https://worldathletics.org/records/competition-performance-rankings/ranking/551137
171,551174,"Windsor Open, Windsor",CAN,25 MAY 2013,25 MAY 2013,85,240,72633,170,72718,https://worldathletics.org/records/competition-performance-rankings/ranking/551174
172,550926,"Los Angeles Oxy-Lu Last Chance Qualifier, Los Angeles, CA",USA,12 MAY 2013,12 MAY 2013,135,195,72582,172,72717,https://worldathletics.org/records/competition-performance-rankings/ranking/550926
173,550686,"Durham Duke Twilight, Durham, NC",USA,05 MAY 2013,05 MAY 2013,70,254,72610,171,72680,https://worldathletics.org/records/competition-performance-rankings/ranking/550686
174,551293,"Kalamata Papaflessia, Kalamata",GRE,01 JUN 2013,01 JUN 2013,345,123,72329,182,72674,https://worldathletics.org/records/competition-performance-rankings/ranking/551293
175,550610,"Campinas Torneio FPA, Campinas",BRA,27 APR 2013,27 APR 2013,200,165,72468,175,72668,https://worldathletics.org/records/competition-performance-rankings/ranking/550610
176,550826,"Louisville Cardinal Twilight, Louisville, KY",USA,10 MAY 2013,10 MAY 2013,70,254,72576,173,72646,https://worldathletics.org/records/competition-performance-rankings/ranking/550826
177,551404,"Spanish Club Championships, Zaragoza",ESP,08 JUN 2013,08 JUN 2013,240,151,72321,185,72561,https://worldathletics.org/records/competition-performance-rankings/ranking/551404
178,550160,"Lake Charles Spring Time Classic, Lake Charles, LA",USA,13 APR 2013,13 APR 2013,95,227,72447,177,72542,https://worldathletics.org/records/competition-performance-rankings/ranking/550160
179,549038,"Adelaide Track Classic, Adelaide",AUS,16 FEB 2013,16 FEB 2013,95,227,72446,178,72541,https://worldathletics.org/records/competition-performance-rankings/ranking/549038
180,550831,"Raleigh Wolfpack Last Chance, Raleigh, NC",USA,10 MAY 2013,10 MAY 2013,5,460,72492,174,72497,https://worldathletics.org/records/competition-performance-rankings/ranking/550831
181,552112,"Schifflange Meeting International, Schifflange",LUX,04 AUG 2013,04 AUG 2013,275,141,72199,189,72474,https://worldathletics.org/records/competition-performance-rankings/ranking/552112
182,549958,"Emporia State Relays, Emporia, KS",USA,06 APR 2013,06 APR 2013,0,,72443,179,72443,https://worldathletics.org/records/competition-performance-rankings/ranking/549958
183,551339,"Praha Academica 2013, Praha",CZE,04 JUN 2013,04 JUN 2013,300,131,72122,192,72422,https://worldathletics.org/records/competition-performance-rankings/ranking/551339
184,552097,"Bromley UK Women's League, Bromley",GBR,03 AUG 2013,03 AUG 2013,95,227,72325,184,72420,https://worldathletics.org/records/competition-performance-rankings/ranking/552097
185,553468,"Humble Region 5A, Humble, TX",USA,29 APR 2013,29 APR 2013,0,,72381,180,72381,https://worldathletics.org/records/competition-performance-rankings/ranking/553468
186,552071,"Nove Mesto nad Metuji, Nové Město nad Metují",CZE,27 JUL 2013,27 JUL 2013,390,108,71972,195,72362,https://worldathletics.org/records/competition-performance-rankings/ranking/552071
187,552093,"Hendon British Athletics League, Hendon",GBR,03 AUG 2013,03 AUG 2013,240,151,72115,193,72355,https://worldathletics.org/records/competition-performance-rankings/ranking/552093
188,550291,"Palo Alto The Big Meet, Palo Alto, CA",USA,20 APR 2013,20 APR 2013,35,333,72307,186,72342,https://worldathletics.org/records/competition-performance-rankings/ranking/550291
189,549955,"Berkeley California-Michigan-Virginia Tech Tri Meet, Berkeley, CA",USA,06 APR 2013,06 APR 2013,0,,72333,181,72333,https://worldathletics.org/records/competition-performance-rankings/ranking/549955
190,553551,"Lubbock Region 1-5A, Lubbock, TX",USA,27 APR 2013,27 APR 2013,0,,72326,183,72326,https://worldathletics.org/records/competition-performance-rankings/ranking/553551
191,550488,"Fort Collins Jack Christiansen Invitational, Fort Collins, CO",USA,26 APR 2013,27 APR 2013,85,240,72203,188,72288,https://worldathletics.org/records/competition-performance-rankings/ranking/550488
192,551025,"Hoorn Flynth Recordwedstrijden, Hoorn",NED,18 MAY 2013,18 MAY 2013,45,306,72242,187,72287,https://worldathletics.org/records/competition-performance-rankings/ranking/551025
193,550279,"Oxford Mississippi Open, Oxford, MS",USA,20 APR 2013,20 APR 2013,70,254,72190,190,72260,https://worldathletics.org/records/competition-performance-rankings/ranking/550279
194,549969,"Nacogdoches SFA Alumni Invitational, Nacogdoches, TX",USA,06 APR 2013,06 APR 2013,55,282,72177,191,72232,https://worldathletics.org/records/competition-performance-rankings/ranking/549969
195,551490,"Rabat Meeting Elite, Rabat",MAR,01 JUN 2013,01 JUN 2013,45,306,72041,194,72086,https://worldathletics.org/records/competition-performance-rankings/ranking/551490
196,550847,"Lisse Ter Specke Bokaal, Lisse",NED,11 MAY 2013,11 MAY 2013,150,185,71915,196,72065,https://worldathletics.org/records/competition-performance-rankings/ranking/550847
197,552083,"Mölndal Folksam Challenge, Mölndal",SWE,03 AUG 2013,03 AUG 2013,270,143,71750,205,72020,https://worldathletics.org/records/competition-performance-rankings/ranking/552083
198,548697,"Glendale Hunter Track Classic, Glendale",AUS,02 FEB 2013,02 FEB 2013,170,177,71840,198,72010,https://worldathletics.org/records/competition-performance-rankings/ranking/548697
199,551533,"Osterode Volksbankmeeting, Osterode",GER,12 JUN 2013,12 JUN 2013,155,182,71823,200,71978,https://worldathletics.org/records/competition-performance-rankings/ranking/551533
200,550782,"Buenos Aires Torneo Hugo Mario La Nasa, Buenos Aires",ARG,25 APR 2013,25 APR 2013,260,147,71712,206,71972,https://worldathletics.org/records/competition-performance-rankings/ranking/550782
201,549661,"Waco Baylor Quad Invitational, Waco, TX",USA,22 MAR 2013,22 MAR 2013,55,282,71898,197,71953,https://worldathletics.org/records/competition-performance-rankings/ranking/549661
202,551858,"Donnas Meeting Via col... Vento, Donnas",ITA,07 JUL 2013,07 JUL 2013,145,187,71800,201,71945,https://worldathletics.org/records/competition-performance-rankings/ranking/551858
203,551384,"Edinburgh UK Women's League, Edinburgh",GBR,08 JUN 2013,08 JUN 2013,45,306,71838,199,71883,https://worldathletics.org/records/competition-performance-rankings/ranking/551384
204,551287,"Orvieto Memorial Luca Coscioni, Orvieto",ITA,02 JUN 2013,02 JUN 2013,80,246,71780,204,71860,https://worldathletics.org/records/competition-performance-rankings/ranking/551287
205,549513,Pretoria,RSA,09 MAR 2013,09 MAR 2013,35,333,71786,202,71821,https://worldathletics.org/records/competition-performance-rankings/ranking/549513
206,550622,"Toledo Annual Toledo Invitational, Toledo, OH",USA,02 MAY 2013,02 MAY 2013,25,366,71786,202,71811,https://worldathletics.org/records/competition-performance-rankings/ranking/550622
207,551857,"Hilversum Arena Games, Hilversum",NED,07 JUL 2013,07 JUL 2013,220,158,71514,208,71734,https://worldathletics.org/records/competition-performance-rankings/ranking/551857
208,553477,"Jacksonville FHSAA 2A State Finals, Jacksonville, FL",USA,27 APR 2013,27 APR 2013,0,,71609,207,71609,https://worldathletics.org/records/competition-performance-rankings/ranking/553477
209,549573,"Sacramento Hornet Invitational, Sacramento, CA",USA,16 MAR 2013,16 MAR 2013,100,219,71494,209,71594,https://worldathletics.org/records/competition-performance-rankings/ranking/549573
210,551401,"Manchester British Athletics League, Manchester",GBR,08 JUN 2013,08 JUN 2013,110,209,71423,212,71533,https://worldathletics.org/records/competition-performance-rankings/ranking/551401
211,550541,"Miramar South Florida Multi-Cultural Games, Miramar, FL",USA,29 APR 2013,29 APR 2013,65,265,71433,211,71498,https://worldathletics.org/records/competition-performance-rankings/ranking/550541
212,549924,"Tampa USF Collegiate Invitational, Tampa, FL",USA,05 APR 2013,05 APR 2013,0,,71467,210,71467,https://worldathletics.org/records/competition-performance-rankings/ranking/549924
213,549798,"Charlottesville Virginia Invitational, Charlottesville, VA",USA,30 MAR 2013,30 MAR 2013,5,460,71405,213,71410,https://worldathletics.org/records/competition-performance-rankings/ranking/549798
214,551833,"Sheffield British Athletics League, Sheffield",GBR,06 JUL 2013,06 JUL 2013,50,295,71352,214,71402,https://worldathletics.org/records/competition-performance-rankings/ranking/551833
215,549930,"Mesa Classic, Mesa, AZ",USA,05 APR 2013,05 APR 2013,100,219,71237,216,71337,https://worldathletics.org/records/competition-performance-rankings/ranking/549930
216,550439,St-Denis-Réunion,FRA,20 APR 2013,20 APR 2013,295,133,71027,222,71322,https://worldathletics.org/records/competition-performance-rankings/ranking/550439
217,550402,Marrakech,MAR,20 APR 2013,20 APR 2013,20,388,71269,215,71289,https://worldathletics.org/records/competition-performance-rankings/ranking/550402
218,550877,"Pliezhausen Läufermeeting, Pliezhausen",GER,12 MAY 2013,12 MAY 2013,20,388,71229,217,71249,https://worldathletics.org/records/competition-performance-rankings/ranking/550877
219,551494,"Middletown New York State Meet, Middletown, NY",USA,08 JUN 2013,08 JUN 2013,0,,71217,218,71217,https://worldathletics.org/records/competition-performance-rankings/ranking/551494
220,551161,"Dubnica nad Váhom ECCC Group B, Dubnica nad Váhom",SVK,25 MAY 2013,25 MAY 2013,425,102,70774,233,71199,https://worldathletics.org/records/competition-performance-rankings/ranking/551161
221,551552,"Salzburg Leichtathletik Gala, Salzburg",AUT,15 JUN 2013,15 JUN 2013,125,199,71069,219,71194,https://worldathletics.org/records/competition-performance-rankings/ranking/551552
222,550292,"Mar del Plata GPS Justo Román, Mar del Plata",ARG,20 APR 2013,20 APR 2013,275,141,70830,231,71105,https://worldathletics.org/records/competition-performance-rankings/ranking/550292
223,550543,"Lynchburg Liberty Twilight Qualifier, Lynchburg, VA",USA,01 MAY 2013,01 MAY 2013,45,306,71040,220,71085,https://worldathletics.org/records/competition-performance-rankings/ranking/550543
224,550870,"San Antonio UIW Last Chance, San Antonio, TX",USA,12 MAY 2013,12 MAY 2013,45,306,71030,221,71075,https://worldathletics.org/records/competition-performance-rankings/ranking/550870
225,551460,"Berkeley Golden West Invitational, Berkeley, CA",USA,09 JUN 2013,09 JUN 2013,85,240,70960,224,71045,https://worldathletics.org/records/competition-performance-rankings/ranking/551460
226,550625,"Tallahassee Seminole Twilight, Tallahassee, FL",USA,03 MAY 2013,03 MAY 2013,70,254,70960,224,71030,https://worldathletics.org/records/competition-performance-rankings/ranking/550625
227,550111,"Lincoln Nebraska Quadrangular, Lincoln, NE",USA,13 APR 2013,13 APR 2013,10,440,70963,223,70973,https://worldathletics.org/records/competition-performance-rankings/ranking/550111
228,549540,"Eugene Oregon Preview, Eugene, OR",USA,16 MAR 2013,16 MAR 2013,65,265,70894,227,70959,https://worldathletics.org/records/competition-performance-rankings/ranking/549540
229,550501,"Ithaca Big Red Outdoor Invitational, Ithaca, NY",USA,28 APR 2013,28 APR 2013,15,413,70925,226,70940,https://worldathletics.org/records/competition-performance-rankings/ranking/550501
230,551485,"Allendale GVSU 2nd to Last Chance Meet, Allendale, MI",USA,10 MAY 2013,10 MAY 2013,360,118,70569,240,70929,https://worldathletics.org/records/competition-performance-rankings/ranking/551485
231,550324,Potchefstroom,RSA,20 APR 2013,20 APR 2013,200,165,70700,237,70900,https://worldathletics.org/records/competition-performance-rankings/ranking/550324
232,551004,"La Crosse NCAA Qualifier, La Crosse, WI",USA,17 MAY 2013,17 MAY 2013,0,,70889,228,70889,https://worldathletics.org/records/competition-performance-rankings/ranking/551004
233,553378,"Greensbor 4A State Ch, Greensboro, NC",USA,18 MAY 2013,18 MAY 2013,0,,70874,229,70874,https://worldathletics.org/records/competition-performance-rankings/ranking/553378
234,551625,"Schweinfurt Jugend-Gala, Schweinfurt",GER,22 JUN 2013,22 JUN 2013,0,,70832,230,70832,https://worldathletics.org/records/competition-performance-rankings/ranking/551625
235,553560,"Waco UIL Region 2 5A, Waco, TX",USA,27 APR 2013,27 APR 2013,0,,70818,232,70818,https://worldathletics.org/records/competition-performance-rankings/ranking/553560
236,551746,"Oyonnax Meeting National, Oyonnax",FRA,28 JUN 2013,28 JUN 2013,15,413,70769,234,70784,https://worldathletics.org/records/competition-performance-rankings/ranking/551746
237,551303,"Kingston JAAA All-Comers Meet, Kingston",JAM,01 JUN 2013,01 JUN 2013,45,306,70716,236,70761,https://worldathletics.org/records/competition-performance-rankings/ranking/551303
238,550581,"Seattle Dual Meet, Seattle, WA",USA,27 APR 2013,27 APR 2013,5,460,70755,235,70760,https://worldathletics.org/records/competition-performance-rankings/ranking/550581
239,551809,"Viljandi Valter Kalami Memorial, Viljandi",EST,02 JUL 2013,02 JUL 2013,360,118,70379,247,70739,https://worldathletics.org/records/competition-performance-rankings/ranking/551809
240,551272,"St. Pölten Liese Prokop Memorial, St. Pölten",AUT,30 MAY 2013,30 MAY 2013,280,138,70424,244,70704,https://worldathletics.org/records/competition-performance-rankings/ranking/551272
241,549461,"Pretoria AGN League, Pretoria",RSA,02 MAR 2013,02 MAR 2013,30,345,70609,238,70639,https://worldathletics.org/records/competition-performance-rankings/ranking/549461
242,553564,"Huntsville Region 3-4A, Huntsville, AL",USA,27 APR 2013,27 APR 2013,0,,70595,239,70595,https://worldathletics.org/records/competition-performance-rankings/ranking/553564
243,550322,"Bloomington Polytan Invitational, Bloomington, IN",USA,20 APR 2013,20 APR 2013,105,216,70488,241,70593,https://worldathletics.org/records/competition-performance-rankings/ranking/550322
244,550784,"St-Etienne French Club Championships, St-Etienne",FRA,05 MAY 2013,05 MAY 2013,350,122,70241,256,70591,https://worldathletics.org/records/competition-performance-rankings/ranking/550784
245,552984,Stellenbosch,RSA,15 APR 2013,15 APR 2013,65,265,70466,242,70531,https://worldathletics.org/records/competition-performance-rankings/ranking/552984
246,551122,"Brandbu Hyundai Grand Prix, Brandbu",NOR,22 MAY 2013,22 MAY 2013,125,199,70403,246,70528,https://worldathletics.org/records/competition-performance-rankings/ranking/551122
246,552276,"Amsterdam Open, Amsterdam",NED,31 AUG 2013,31 AUG 2013,150,185,70378,248,70528,https://worldathletics.org/records/competition-performance-rankings/ranking/552276
248,549908,"Santiago de Chile Grand Prix Sudamericano, Santiago de Chile",CHI,03 APR 2013,03 APR 2013,145,187,70374,249,70519,https://worldathletics.org/records/competition-performance-rankings/ranking/549908
249,551120,"Basel Susanne Meier Memorial, Basel",SUI,20 MAY 2013,20 MAY 2013,70,254,70424,244,70494,https://worldathletics.org/records/competition-performance-rankings/ranking/551120
250,549488,"Fullerton Ben Brown Invitational, Fullerton, CA",USA,09 MAR 2013,09 MAR 2013,5,460,70466,242,70471,https://worldathletics.org/records/competition-performance-rankings/ranking/549488
251,550961,"Lee Valley British Athletics League, Lee Valley",GBR,11 MAY 2013,11 MAY 2013,125,199,70307,252,70432,https://worldathletics.org/records/competition-performance-rankings/ranking/550961
252,549194,"Hobart Briggs Athletics Classic, Hobart",AUS,23 FEB 2013,23 FEB 2013,85,240,70326,251,70411,https://worldathletics.org/records/competition-performance-rankings/ranking/549194
253,551978,"Birmingham Games, Birmingham",GBR,20 JUL 2013,20 JUL 2013,65,265,70339,250,70404,https://worldathletics.org/records/competition-performance-rankings/ranking/551978
254,552254,"Kiev, Kyiv",UKR,27 JUN 2013,27 JUN 2013,145,187,70222,257,70367,https://worldathletics.org/records/competition-performance-rankings/ranking/552254
255,549965,"Santiago de Chile Grand Prix Sudamericano, Santiago de Chile",CHI,06 APR 2013,06 APR 2013,100,219,70257,254,70357,https://worldathletics.org/records/competition-performance-rankings/ranking/549965
256,551812,"Praha CZE-CRO-SLO-HUN Junior Match, Praha",CZE,03 JUL 2013,03 JUL 2013,5,460,70273,253,70278,https://worldathletics.org/records/competition-performance-rankings/ranking/551812
257,549791,"San Antonio Trinity Tiger Relays, San Antonio, TX",USA,29 MAR 2013,29 MAR 2013,20,388,70251,255,70271,https://worldathletics.org/records/competition-performance-rankings/ranking/549791
258,551859,"Halmstad Swedish Club Championships, Halmstad",SWE,06 JUL 2013,06 JUL 2013,210,160,70057,261,70267,https://worldathletics.org/records/competition-performance-rankings/ranking/551859
259,553157,"Den Haag Dutch Club Championships, Den Haag",NED,02 JUN 2013,02 JUN 2013,140,192,70111,260,70251,https://worldathletics.org/records/competition-performance-rankings/ranking/553157
260,551728,Vénissieux,FRA,23 JUN 2013,23 JUN 2013,25,366,70211,258,70236,https://worldathletics.org/records/competition-performance-rankings/ranking/551728
261,549607,"Jacksonville Bob Hayes Invitational HS, Jacksonville, FL",USA,16 MAR 2013,16 MAR 2013,0,,70121,259,70121,https://worldathletics.org/records/competition-performance-rankings/ranking/549607
262,552013,Minsk,BLR,18 JUL 2013,18 JUL 2013,95,227,69933,264,70028,https://worldathletics.org/records/competition-performance-rankings/ranking/552013
263,550323,"Iowa City Musco Invitational, Iowa City, IA",USA,20 APR 2013,20 APR 2013,35,333,69951,262,69986,https://worldathletics.org/records/competition-performance-rankings/ranking/550323
264,550785,"Levelland South Plains College Open, Levelland, TX",USA,04 MAY 2013,04 MAY 2013,25,366,69942,263,69967,https://worldathletics.org/records/competition-performance-rankings/ranking/550785
265,553680,"Melbourne Zatopek:10, Melbourne",AUS,12 DEC 2013,12 DEC 2013,65,265,69864,266,69929,https://worldathletics.org/records/competition-performance-rankings/ranking/553680
266,550838,"Emporia Sam Williams Twilight Qualifier, Emporia, KS",USA,11 MAY 2013,11 MAY 2013,0,,69913,265,69913,https://worldathletics.org/records/competition-performance-rankings/ranking/550838
267,552267,"Espoo Challenge, Espoo",FIN,02 JUN 2013,02 JUN 2013,80,246,69795,269,69875,https://worldathletics.org/records/competition-performance-rankings/ranking/552267
268,553667,"Winston Salem JDL College Kick-off, Winston Salem, NC",USA,07 DEC 2013,07 DEC 2013,25,366,69830,267,69855,https://worldathletics.org/records/competition-performance-rankings/ranking/553667
269,550933,"Basel Hürden- und Sprint-Meeting, Basel",SUI,11 MAY 2013,11 MAY 2013,15,413,69810,268,69825,https://worldathletics.org/records/competition-performance-rankings/ranking/550933
270,549671,"Coral Gables Miami Invitational, Coral Gables, FL",USA,23 MAR 2013,23 MAR 2013,50,295,69758,270,69808,https://worldathletics.org/records/competition-performance-rankings/ranking/549671
271,551048,"St-Etienne French Club Championships, St-Etienne",FRA,19 MAY 2013,19 MAY 2013,65,265,69702,271,69767,https://worldathletics.org/records/competition-performance-rankings/ranking/551048
272,550401,"Mar del Plata Grand Prix Sudamericano, Mar del Plata",ARG,22 APR 2013,22 APR 2013,290,134,69448,279,69738,https://worldathletics.org/records/competition-performance-rankings/ranking/550401
273,549998,"Louisville Bellarmine Invitational, Louisville, KY",USA,06 APR 2013,06 APR 2013,5,460,69698,272,69703,https://worldathletics.org/records/competition-performance-rankings/ranking/549998
274,551771,"Lier Memorial Jos Verstockt, Lier",BEL,30 JUN 2013,30 JUN 2013,185,168,69482,275,69667,https://worldathletics.org/records/competition-performance-rankings/ranking/551771
275,552148,"Huizingen Allonsius Sport Meeting, Huizingen",BEL,10 AUG 2013,10 AUG 2013,45,306,69616,273,69661,https://worldathletics.org/records/competition-performance-rankings/ranking/552148
276,548911,"Kingston Camperdown Classic, Kingston",JAM,09 FEB 2013,09 FEB 2013,330,125,69320,284,69650,https://worldathletics.org/records/competition-performance-rankings/ranking/548911
277,550499,"Troy Coach ""O"" Invitational, Troy, AL",USA,26 APR 2013,27 APR 2013,5,460,69493,274,69498,https://worldathletics.org/records/competition-performance-rankings/ranking/550499
278,550106,"Salt Lake City Utah Spring Classic, Salt Lake City, UT",USA,12 APR 2013,12 APR 2013,15,413,69482,275,69497,https://worldathletics.org/records/competition-performance-rankings/ranking/550106
279,550300,"Lexington Heart of the Bluegrass Classic, Lexington, KY",USA,20 APR 2013,20 APR 2013,15,413,69478,277,69493,https://worldathletics.org/records/competition-performance-rankings/ranking/550300
280,549732,"San Francisco Johnny Mathis Invitational, San Francisco, CA",USA,22 MAR 2013,23 MAR 2013,0,,69458,278,69458,https://worldathletics.org/records/competition-performance-rankings/ranking/549732
281,550829,"Langenthal Auffahrts-Meeting, Langenthal",SUI,09 MAY 2013,09 MAY 2013,30,345,69417,281,69447,https://worldathletics.org/records/competition-performance-rankings/ranking/550829
282,549806,"Pittsburgh Wendy's Open, Pittsburgh, PA",USA,30 MAR 2013,30 MAR 2013,0,,69430,280,69430,https://worldathletics.org/records/competition-performance-rankings/ranking/549806
283,548863,"Hamilton Porritt Classic, Hamilton",NZL,09 FEB 2013,09 FEB 2013,65,265,69320,284,69385,https://worldathletics.org/records/competition-performance-rankings/ranking/548863
284,550199,"Norfolk State Relays, Norfolk, VA",USA,13 APR 2013,13 APR 2013,0,,69369,282,69369,https://worldathletics.org/records/competition-performance-rankings/ranking/550199
285,549925,"Clinton Twilight Meet, Clinton, MS",USA,05 APR 2013,05 APR 2013,0,,69338,283,69338,https://worldathletics.org/records/competition-performance-rankings/ranking/549925
286,549256,"Sao Paulo Torneio FPA, São Paulo",BRA,23 FEB 2013,23 FEB 2013,90,234,69243,290,69333,https://worldathletics.org/records/competition-performance-rankings/ranking/549256
287,550645,"Madison Wisconsin Open, Madison, WI",USA,04 MAY 2013,04 MAY 2013,35,333,69268,286,69303,https://worldathletics.org/records/competition-performance-rankings/ranking/550645
287,552072,Thiva,GRE,24 JUL 2013,24 JUL 2013,40,318,69263,287,69303,https://worldathletics.org/records/competition-performance-rankings/ranking/552072
289,550656,"Sacramento State Open, Sacramento, CA",USA,04 MAY 2013,04 MAY 2013,40,318,69249,288,69289,https://worldathletics.org/records/competition-performance-rankings/ranking/550656
290,550648,"Seattle Ken Shannon Invitational, Seattle, WA",USA,04 MAY 2013,04 MAY 2013,30,345,69244,289,69274,https://worldathletics.org/records/competition-performance-rankings/ranking/550648
291,551702,Bottrop,GER,22 JUN 2013,22 JUN 2013,30,345,69223,292,69253,https://worldathletics.org/records/competition-performance-rankings/ranking/551702
292,548903,"Montego Bay Milo Western Relays, Montego Bay",JAM,09 FEB 2013,09 FEB 2013,0,,69243,290,69243,https://worldathletics.org/records/competition-performance-rankings/ranking/548903
293,550802,"Abilene ACU Oliver Jackson Twilight, Abilene, TX",USA,08 MAY 2013,08 MAY 2013,25,366,69217,293,69242,https://worldathletics.org/records/competition-performance-rankings/ranking/550802
294,551818,Minsk,BLR,28 JUN 2013,28 JUN 2013,160,181,69078,298,69238,https://worldathletics.org/records/competition-performance-rankings/ranking/551818
295,550105,"Irvine Big West Challenge, Irvine, CA",USA,12 APR 2013,12 APR 2013,0,,69217,293,69217,https://worldathletics.org/records/competition-performance-rankings/ranking/550105
296,553413,"Jacksonville FHSAA 4A State Finals, Jacksonville, FL",USA,04 MAY 2013,04 MAY 2013,0,,69193,295,69193,https://worldathletics.org/records/competition-performance-rankings/ranking/553413
297,550801,Olomouc,CZE,08 MAY 2013,08 MAY 2013,95,227,69080,297,69175,https://worldathletics.org/records/competition-performance-rankings/ranking/550801
298,549775,"Orem Utah Valley Collegiate, Orem, UT",USA,29 MAR 2013,29 MAR 2013,0,,69170,296,69170,https://worldathletics.org/records/competition-performance-rankings/ranking/549775
299,549539,"Sao Paulo, São Paulo",BRA,16 MAR 2013,17 MAR 2013,90,234,69072,299,69162,https://worldathletics.org/records/competition-performance-rankings/ranking/549539
300,551687,Plasencia,ESP,19 JUN 2013,19 JUN 2013,55,282,69058,300,69113,https://worldathletics.org/records/competition-performance-rankings/ranking/551687
301,552581,Caprino Veronese,ITA,08 JUN 2013,08 JUN 2013,20,388,69047,301,69067,https://worldathletics.org/records/competition-performance-rankings/ranking/552581
302,551295,"Hulst Pinkster Atletiekgala, Hulst",NED,20 MAY 2013,20 MAY 2013,75,251,68976,303,69051,https://worldathletics.org/records/competition-performance-rankings/ranking/551295
303,553384,"Richmond, VA",USA,10 MAY 2013,10 MAY 2013,0,,69027,302,69027,https://worldathletics.org/records/competition-performance-rankings/ranking/553384
304,549795,"Fort Collins Fum McGraw Quadrangular, Fort Collins, CO",USA,30 MAR 2013,30 MAR 2013,20,388,68964,304,68984,https://worldathletics.org/records/competition-performance-rankings/ranking/549795
304,551709,"Belfast Mary Peters Track Int. Opening Event, Belfast",GBR,25 JUN 2013,25 JUN 2013,50,295,68934,306,68984,https://worldathletics.org/records/competition-performance-rankings/ranking/551709
306,551376,"Florø Hyundai Grand Prix, Florø",NOR,08 JUN 2013,08 JUN 2013,475,97,68493,318,68968,https://worldathletics.org/records/competition-performance-rankings/ranking/551376
